Date	Wind Spd	AirP	AirT	Hum	CC	SWR	delT	Kelsey_inflow	Kelsey_temp	Scotts_inflow	Scotts_temp	Middle_inflow	Middle_temp	Ungaged_inflow	Ungaged_temp
2020-04-17	0.7636916666666668	954.3196041666666	15.670833333333334	63.375	0.20175	944.0	3.1516666666666673	0.868	16.824	0.436	16.283	0.591	15.583	2.217	11.774547783165646
2020-04-18	0.6333041666666667	959.1988375000001	12.116666666666665	74.91666666666667	0.5017541666666667	438.0	2.4279166666666665	0.807	15.738	0.396	13.858	0.545	15.04	2.046	10.547273801210833
2020-04-19	1.341129166666667	961.2348916666668	12.125	74.0	0.16684583333333333	907.0	2.0263888888888886	0.757	15.451	0.396	13.855	0.533	14.194	1.973	10.426443802662126
2020-04-20	0.8940749999999998	961.3040291666667	12.75	74.0	0.44949583333333326	588.0	2.3461111111111115	0.719	15.956	0.381	13.838	0.511	14.699	1.884	10.559447439422412
2020-04-21	0.8382	965.5539458333332	12.458333333333336	73.54166666666667	0.22002916666666664	903.0	1.051666666666667	0.701	15.067	0.364	13.106	0.491	13.9	1.82	9.99782210249284
2020-04-22	1.2107208333333332	967.9371333333332	16.3875	63.833333333333336	0.18465416666666667	871.0	0.31875000000000003	0.647	16.242	0.334	15.313	0.458	15.153	1.683	11.079368793237995
2020-04-23	2.812616666666667	967.6958458333335	18.27083333333334	59.458333333333336	0.07365833333333334	902.0	0.2749999999999999	0.606	17.416	0.316	17.748	0.426	16.185	1.578	12.247172934596284
2020-04-24	1.2479791666666664	964.3785875	17.5125	46.791666666666664	0.06811666666666666	909.0	0.050833333333333286	0.641	17.49	0.311	17.234	0.413	15.922	1.597	12.107055105135307
2020-04-25	1.3038625	961.5481333333333	20.395833333333336	50.875	0.26981249999999996	833.0	0.40708333333333374	0.596	18.334	0.299	18.976	0.394	16.373	1.508	12.939270595955298
2020-04-26	0.8381958333333333	959.6686749999999	17.754166666666663	61.333333333333336	0.15151666666666666	927.0	0.8795833333333332	0.574	17.963	0.283	17.355	0.384	16.1	1.452	12.256629049238256
2020-04-27	2.0489333333333333	962.0278749999999	18.058333333333334	32.75	0.11662499999999998	893.0	0.558333333333333	0.531	17.558	0.267	17.712	0.357	15.824	1.352	12.20727194505649
2020-04-28	0.9872083333333334	962.9492500000001	18.65416666666666	63.75	0.09460833333333334	916.0	0.19166666666666657	0.48	18.356	0.255	18.746	0.34	16.512	1.258	12.786525175919474
2020-04-29	0.9313333333333332	958.7219166666667	19.750000000000004	64.41666666666667	0.3128708333333334	796.0	0.8809722222222219	0.432	19.299	0.247	18.706	0.34	16.956	1.192	13.065667741522335
2020-04-30	1.3969958333333332	961.1093166666665	17.087500000000002	62.208333333333336	0.17443750000000002	918.0	0.6341666666666663	0.401	17.774	0.231	16.858	0.335	15.93	1.131	11.921090439417084
2020-05-01	1.210733333333333	961.8345624999998	14.179166666666669	41.0	0.16998750000000004	913.0	0.09861111111111069	0.372	16.818	0.221	13.707	0.322	15.159	1.07	10.531730513156694
2020-05-02	1.080341666666667	961.1756250000002	14.320833333333335	67.91666666666667	0.3873666666666667	793.0	0.11541666666666665	0.376	17.165	0.227	14.711	0.311	15.225	1.069	10.981830827156061
2020-05-03	1.1734749999999998	964.6311583333335	11.262500000000001	68.0	0.18595416666666664	962.0	0.06666666666666687	0.408	15.415	0.21	11.641	0.332	14.087	1.112	9.389202747092892
2020-05-04	0.7636916666666665	965.4269583333333	12.975	52.041666666666664	0.046991666666666675	941.0	0.2798611111111115	0.367	15.824	0.182	12.494	0.306	14.63	1.0	9.772713321384273
2020-05-05	0.6891791666666665	963.0437916666666	16.279166666666665	35.0	0.1001625	946.0	0.27388888888888935	0.329	16.367	0.176	14.27	0.289	15.109	0.929	10.522125359516428
2020-05-06	1.601883333333334	965.3705208333331	15.362500000000004	54.041666666666664	0.09856666666666668	956.0	0.24708333333333302	0.303	16.808	0.183	16.275	0.259	15.558	0.872	11.318477004166555
