NO3,SRP,TotP,NH4,Chl
0.14220568256544452,35.63811533649763,35.0573738416036,0.04248984250036301,14.9641884745823
0.20880309565573515,49.23202512075829,43.01116405232744,0.07478213081049652,17.520210287431983
0.3690504813929989,-1.2540134568874222,-0.5245272598250534,-0.13794856279263934,-1.0748435551247808
