Date	thermD	MLD	SW	AirT	Prec(mm)	relhum	Wspeed(m/s)	CC	Inflow	W	delT	Ice_d	day_from_iceoff	O2	NOX	NH4-N	PO4-P	Tot-P	Si	Chl
1985-06-01	-5.1288	-36.8	330.4529724	15.042857142857144	0.0	50.915330663071465	1.8571428571428568	13.0	18.497	0.0064907609114808	-0.0281413570046424	52	1.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-02	-5.174	-36.8	287.4371338	16.337500000000002	0.0	57.831366738605496	2.125	29.33333333333333	17.6122	0.0027363175058484	-0.0266359373927116	52	2.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-03	-5.1099	-36.8	316.6130371	12.7875	0.0	60.20345573044097	1.875	17.0	16.7699	0.0032483158181779	-0.0251572504639625	52	3.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-04	-2.094	-36.8	236.2200165	14.2125	0.0	67.07660947099889	2.125	29.33333333333333	15.9679	0.007438622396974	-0.0236915685236454	52	4.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-05	-3.0402	-36.8	161.6750793	11.687500000000002	0.0	74.66469271881117	2.3125	75.33333333333333	15.2043	0.0035119943586255	-0.0222880989313125	52	5.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-06	-4.4019	-36.8	68.83252716	8.975000000000001	0.0	73.41635301994741	2.0	100.0	14.4772	0.0043662595679087	-0.0209379307925701	52	6.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-07	-5.1101	-36.8	169.8963928	9.0875	1.1	72.41708510468956	1.5	87.66666666666667	13.7849	0.0029570007915001	-0.0196318589150905	52	7.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-08	-5.1895	-36.8	65.94573975	10.6375	10.8	83.03490892405621	1.125	96.0	13.4016	0.0024989871435674	0.0347477793693542	52	8.0	8.75286865234375	1159.0343017578125	36.83319091796875	14.603727340698242	50.18901443481445	3.6176517009735107	5.674750804901123
1985-06-09	-5.6268	-36.8	152.8341522	9.825	1.1	88.94022319753554	2.5	67.0	15.7657	0.00400901879569	-0.0070882439613342	52	9.0	8.462493896484375	1195.436279296875	28.75643539428711	16.035297393798828	51.15151596069336	3.7616872787475586	5.69917106628418
1985-06-10	-6.079	-0.9415477677967408	256.3973999	12.5375	0.0	67.81889420921243	2.5	54.333333333333336	14.0553	4.535073018216514e-05	-0.5789556466042995	52	10.0	8.665308952331543	1244.864990234375	16.830886840820312	16.10690689086914	50.257652282714844	3.8078956604003906	7.701274394989014
1985-06-11	-6.2047	-36.8	228.9739685	11.8	1.0	85.15934738664899	0.625	50.333333333333336	12.7366	0.0113282059483857	-0.1003621816635131	52	11.0	8.873320579528809	1343.851806640625	11.342939376831055	17.003616333007812	50.78435134887695	3.834052562713623	9.857670783996582
1985-06-12	-6.2615	-36.8	215.1822357	9.75	1.1	90.68681197176998	1.125	79.33333333333333	12.0917	0.2331492742030413	-0.1012157499790191	52	12.0	9.09850788116455	1425.0777587890625	10.575804710388184	17.40359115600586	51.141990661621094	3.8154728412628174	10.347692489624023
1985-06-13	-6.2716	-36.8	117.9523087	10.0375	0.0	85.98648427685318	1.375	100.0	11.571	0.1423889091829749	-0.1036275029182434	52	13.0	9.437359809875488	1460.2374267578125	15.508798599243164	16.9464168548584	53.16938781738281	3.8678157329559326	9.038503646850586
1985-06-14	-5.6464	-0.8282810953173743	112.6927414	13.225	0.8	69.7216541876134	2.375	88.0	10.8207	0.0001603613986789	-0.5007997248321772	52	14.0	9.572957038879395	1526.2880859375	21.486223220825195	15.580265998840332	53.568973541259766	3.9433674812316895	7.311186790466309
1985-06-15	-6.2083	-1.62554250552668	71.13134003	10.95	0.0	82.44093593174692	3.0	100.0	10.4165	0.0012577305408539	-0.4859800972044468	52	15.0	9.416465759277344	1435.779296875	23.306442260742188	16.2583065032959	55.183815002441406	3.978231191635132	5.950075149536133
1985-06-16	-6.6267	-2.434885514555195	240.7438202	14.0	0.0	74.24548998361202	1.375	75.0	9.80676	0.0011401886818666	-0.4619994759559631	52	16.0	9.622467041015625	1431.0782470703125	24.062437057495117	16.42196273803711	52.33210372924805	3.935931444168091	5.882120132446289
1985-06-17	-6.724	-3.22627125501288	235.398056	14.3625	0.0	75.43563154453928	0.625	75.33333333333333	9.28831	0.000474907423184	-0.447679128497839	52	17.0	9.701436042785645	1292.0263671875	19.052433013916016	15.171551704406738	49.95490646362305	3.8597941398620605	7.296529769897461
1985-06-18	-6.7645	-36.8	280.6469116	14.471428571428572	0.0	66.33958307228318	2.142857142857143	38.0	8.8222	0.0536739355129595	-0.1118359267711639	52	18.0	10.039730072021484	1322.7093505859375	13.196866989135742	14.21609878540039	48.399600982666016	3.654750347137451	9.716312408447266
1985-06-19	-3.5707	-36.8	253.0467224	17.875	0.0	55.62495695620393	2.375	50.333333333333336	8.3906	0.1565823617598512	-0.1124194860458374	52	19.0	10.070661544799805	1283.3929443359375	11.185544967651367	13.399652481079102	46.99227523803711	3.4504706859588623	11.917409896850586
1985-06-20	-3.6213	-36.8	228.9870453	16.3375	16.1	82.02569923217501	2.125	58.66666666666666	7.98505	0.0235814317800623	-0.1127210259437561	52	20.0	9.844348907470703	1315.8792724609375	11.37796401977539	12.383474349975586	45.78618621826172	3.376570463180542	13.214214324951172
1985-06-21	-1.742	-36.8	224.3797913	16.7375	0.0	73.55603275037845	1.0	54.333333333333336	12.5021	0.0253363907173393	-0.1127651631832122	52	21.0	10.092336654663086	1312.0462646484375	12.147612571716309	12.277148246765137	45.217403411865234	3.327281951904297	13.210420608520508
1985-06-22	-1.7926	-36.8	276.2707214	19.15	0.0	65.6887372504001	1.375	37.66666666666666	9.99356	0.0553002415729648	-0.112574428319931	52	22.0	10.004379272460938	1274.6644287109375	13.65615177154541	11.610142707824707	45.163543701171875	3.228440284729004	13.142692565917969
1985-06-23	-1.8159	-36.8	292.0495605	20.975	0.0	57.67168923356625	0.875	17.0	8.66858	0.0368656508771957	-0.112169474363327	52	23.0	10.945889472961426	1086.5181884765625	15.731904029846191	10.098835945129395	45.551673889160156	2.9726450443267822	13.6749267578125
1985-06-24	-1.7472	-36.8	262.0814514	21.300000000000004	0.0	63.37063953729341	1.375	4.333333333333333	7.87849	0.028674497894271	-0.1115688681602478	52	24.0	11.21387004852295	940.1239624023438	15.268495559692383	9.01607608795166	45.48931121826172	2.675793409347534	14.592859268188477
1985-06-25	-2.1549	-36.8	288.1560669	21.4125	0.0	65.68880891396117	1.5	12.666666666666666	7.33525	0.0090950110769539	-0.1107900440692901	52	25.0	11.145957946777344	772.2810668945312	15.5115966796875	6.53154182434082	41.262855529785156	2.274616003036499	15.004995346069336
1985-06-26	-2.5299	-36.8	246.2362671	20.5875	0.0	65.30150130548405	1.75	4.333333333333333	6.91066	0.0463442150127099	-0.1098488867282867	52	26.0	11.117984771728516	946.583984375	14.866546630859375	5.5270185470581055	41.44820022583008	2.3199563026428223	15.775309562683105
1985-06-27	-3.1016	-36.8	255.7961121	16.075	2.1	72.894186172607	1.875	91.66666666666669	6.54747	0.0383204103235236	-0.1087601482868194	52	27.0	10.782416343688965	1100.530517578125	14.831353187561035	4.802302360534668	37.960296630859375	2.277524709701538	15.88824462890625
1985-06-28	-3.6214	-36.8	153.8318634	15.725	3.5	78.00731957871167	1.5	79.33333333333333	6.74646	0.0972095722600485	-0.1075375378131866	52	28.0	9.725112915039062	1150.4609375	19.137596130371094	5.135017395019531	35.4753303527832	2.5788421630859375	13.517410278320312
1985-06-29	-3.7197	-36.8	62.24737167	14.325	0.0	80.22507282110318	2.875	96.0	7.11028	0.026438113624424	-0.1061937510967254	52	29.0	8.932332992553711	1045.7423095703125	31.551116943359375	6.028868675231934	34.84683609008789	2.7537965774536133	10.581192970275879
1985-06-30	-4.1335	-36.8	221.9994202	13.925	0.0	64.05517824144958	1.875	50.333333333333336	6.36011	0.0489857726965423	-0.1047406792640686	52	30.0	8.677628517150879	943.7471313476562	33.78285217285156	5.826333045959473	34.917564392089844	2.5666210651397705	9.37930679321289
1985-07-01	-4.337	-36.8	267.3993225	14.175	0.0	64.77068294598548	2.0	87.66666666666667	5.87413	0.0487086058743632	-0.1031892895698547	52	31.0	9.008625984191895	903.2831420898438	27.958314895629883	5.355650901794434	33.22574234008789	1.8886418342590332	11.0797700881958
1985-07-02	-4.1853	-36.8	231.4603729	13.1625	0.0	65.94472825852866	2.625	62.66666666666666	5.51261	0.0317247914711001	-0.1015498638153076	52	32.0	9.335293769836426	953.0253295898438	22.143102645874023	5.178036212921143	33.20331954956055	1.9867680072784424	13.222393035888672
1985-07-03	-4.5792	-36.8	322.6833191	15.8	0.0	58.49006532441751	1.5	33.666666666666664	5.21326	0.0188140801123857	-0.0998319685459137	52	33.0	9.661966323852539	1037.898193359375	16.700143814086914	5.191324710845947	34.944698333740234	2.0495996475219727	14.896700859069824
1985-07-04	-4.7123	-36.8	105.3387833	17.487499999999997	4.1	80.19955351145455	1.875	91.66666666666669	4.94812	0.0143043284445286	-0.0980444550514221	52	34.0	9.64263916015625	1215.4996337890625	22.25857162475586	5.753746032714844	33.39909744262695	2.6129252910614014	13.179157257080078
1985-07-05	-4.786	-36.8	298.7266541	19.9125	0.0	61.680462537994366	1.125	12.666666666666666	5.7487	0.0244328540628718	-0.0961956679821014	52	35.0	9.467883110046387	1165.54541015625	20.94184684753418	6.790423393249512	37.089881896972656	2.7198550701141357	12.214961051940918
1985-07-06	-4.9059	-36.8	315.0315247	19.8	0.0	52.22565705464351	0.875	21.0	5.0887	0.2475287731246879	-0.0942932963371276	52	36.0	9.618430137634277	1132.3419189453125	18.551557540893555	6.694418907165527	40.52326965332031	2.6778414249420166	12.598684310913086
1985-07-07	-4.962	-36.8	203.0639648	17.975	0.0	57.748863620434285	2.125	67.0	4.67463	0.1934459504237676	-0.0923444926738739	52	37.0	10.158939361572266	1148.15234375	19.51481056213379	6.476258277893066	39.347904205322266	2.7277419567108154	12.42015266418457
1985-07-08	-4.9065	-36.8	249.421524	16.2625	0.0	62.49319140545647	2.5	29.33333333333333	4.3754	0.0324899201153217	-0.0903560370206832	52	38.0	10.150687217712402	1127.0552978515625	18.00457000732422	6.312579154968262	40.46415710449219	2.7293126583099365	13.004152297973633
1985-07-09	-4.1481	-36.8	285.4295959	16.7375	0.0	60.68484262604431	2.375	33.666666666666664	4.13261	0.0379646192208046	-0.0883340835571289	52	39.0	10.379505157470703	1002.6351318359375	16.704919815063477	6.269284725189209	40.31120300292969	2.4913623332977295	14.009161949157715
1985-07-10	-4.5605	-36.8	294.3155212	18.4	0.0	57.99904276724111	1.75	62.66666666666666	3.92011	0.1175716625350073	-0.0862844884395599	52	40.0	10.427896499633789	849.7962036132812	16.19253158569336	5.347699165344238	36.56211471557617	1.8094631433486938	15.260496139526367
1985-07-11	-4.611	-36.8	303.1748657	17.9875	0.0	67.41359646476197	2.5	29.33333333333333	3.72606	0.2120877604143839	-0.0842125564813613	52	41.0	10.238778114318848	867.50830078125	15.542590141296387	4.444304466247559	34.338966369628906	1.8046363592147827	15.59749698638916
1985-07-12	-4.2036	-36.8	243.4367065	18.05	0.0	70.77419131564288	2.25	50.333333333333336	3.54496	0.547819258071391	-0.0821234136819839	52	42.0	10.239898681640625	674.369873046875	17.328947067260742	3.7279410362243652	31.8426456451416	1.390778660774231	15.751998901367188
1985-07-13	-4.6436	-36.8	204.0377502	18.2	0.0	78.24968444877639	2.25	87.66666666666667	3.37414	0.3152165871829037	-0.0800216048955917	52	43.0	10.017328262329102	821.7686157226562	18.513141632080078	3.411534547805786	27.65650177001953	1.1959612369537354	16.289379119873047
1985-07-14	-5.0804	-36.8	278.7617188	19.5875	0.0	62.988198178255615	2.0	67.0	3.21222	0.1820080030331262	-0.0779115110635757	52	44.0	10.09445571899414	874.2407836914062	18.365211486816406	3.8598341941833496	27.754457473754883	1.6224915981292725	16.258865356445312
1985-07-15	-5.1329	-36.8	173.5689545	19.58571428571429	6.5	82.67223997963605	2.7142857142857144	92.0	3.05836	0.1189962520125948	-0.0757970958948135	52	45.0	9.591452598571777	926.4788818359375	20.540632247924805	4.5777130126953125	27.356403350830078	2.158815383911133	14.744362831115723
1985-07-16	-5.9919	-36.8	276.2952881	16.8125	0.0	62.04398273350886	2.875	46.0	4.64773	0.0625995434576969	-0.0736821144819259	52	46.0	9.527264595031738	891.795654296875	21.487276077270508	5.118513107299805	29.54401206970215	2.1828019618988037	13.68401050567627
1985-07-17	-6.1298	-36.8	66.23874664	13.85	6.1	86.65717288460712	1.125	83.33333333333333	3.77874	0.0754524141030966	-0.0715699791908264	52	47.0	9.240100860595703	867.0723266601562	30.619611740112305	6.156739711761475	32.067604064941406	2.5050833225250244	12.845370292663574
1985-07-18	-6.2033	-36.8	283.5066223	17.571428571428573	0.0	68.20743801976128	2.0	50.333333333333336	4.94768	0.0713094891774746	-0.0694638341665268	52	48.0	8.969244956970215	864.5458374023438	30.92548179626465	6.3453803062438965	32.17265701293945	2.261702537536621	11.773685455322266
1985-07-19	-6.2777	-36.8	222.874115	17.9375	6.2	72.57089199341185	2.375	75.0	3.97325	0.0081529246524088	-0.0673666596412658	52	49.0	8.987435340881348	1013.4361572265625	26.410884857177734	6.312327861785889	33.496700286865234	2.351883888244629	12.287729263305664
1985-07-20	-7.0443	-36.8	246.6642761	15.525	12.0	73.64733670625738	1.875	67.0	5.14584	0.0218518080601092	-0.0652811825275421	52	50.0	9.067657470703125	1023.4867553710938	21.171844482421875	6.285007476806641	35.9003791809082	2.3301262855529785	13.393288612365723
1985-07-21	-7.1328	-36.8	198.2989197	15.375	3.1	75.22824646486372	2.625	58.333333333333336	7.78781	0.0472892292784487	-0.0632098615169525	52	51.0	9.252188682556152	958.66552734375	20.641494750976562	6.252589225769043	36.98197555541992	2.3438704013824463	14.103464126586914
1985-07-22	-7.1788	-36.8	270.7790222	14.225	0.9	70.98869270852566	2.75	50.0	6.4384	0.1089275104437294	-0.0611550658941268	52	52.0	9.413183212280273	939.5848999023438	19.182048797607422	5.797578811645508	36.345176696777344	2.1370856761932373	14.618101119995117
1985-07-23	-7.4675	-36.8	131.82724	12.275	13.7	86.72016432942013	1.25	83.33333333333333	5.2747	0.0271968922222843	-0.0591188818216323	52	53.0	9.23181438446045	960.504150390625	22.31320571899414	5.957962989807129	34.426910400390625	2.3765182495117188	13.285040855407715
1985-07-24	-7.5722	-36.8	81.44023132	11.8375	9.9	91.21129327123997	1.625	96.0	8.80489	0.0492885137716777	-0.0571032762527465	52	54.0	8.939513206481934	1018.7611083984375	31.881938934326172	7.44860315322876	34.53983688354492	2.4864697456359863	10.389280319213867
1985-07-25	-7.4021	-36.8	224.2998352	14.95	0.0	78.53792096264117	2.875	88.0	9.56205	0.095585803907186	-0.0551060736179351	52	55.0	8.907205581665039	1000.4572143554688	38.396644592285156	7.6836652755737305	32.85458755493164	2.3050403594970703	8.433612823486328
1985-07-26	-7.6321	-36.8	275.7654419	17.075000000000003	0.0	66.6688335170158	2.25	58.66666666666666	6.9947	0.0511950332131619	-0.0531265586614608	52	56.0	9.092267990112305	1068.4971923828125	31.31586265563965	7.811636447906494	34.098628997802734	2.271738052368164	9.444186210632324
1985-07-27	-7.706	-36.8	270.4270935	16.300000000000004	0.0	69.97366892217751	1.0	54.333333333333336	5.72472	0.0157133616544459	-0.0511777848005294	52	57.0	9.428709030151367	1032.474609375	23.976531982421875	6.9969916343688965	35.51065444946289	2.2312135696411133	11.840344429016113
1985-07-28	-7.9438	-36.8	190.9333038	16.325	0.0	69.0538174405359	0.875	58.333333333333336	5.03621	0.013634784413656	-0.0492161586880683	52	58.0	9.7094087600708	1000.1289672851562	19.12277603149414	7.268007755279541	35.22760009765625	2.403186321258545	13.241219520568848
1985-07-29	-8.0372	-36.8	187.5460663	16.925	2.0	80.25290400866109	1.5	79.33333333333333	4.6115	0.0091169798440342	-0.0471852049231529	52	59.0	9.679757118225098	1015.1054077148438	19.444625854492188	8.245391845703125	33.74895095825195	2.4438512325286865	12.51639461517334
1985-07-30	-8.0755	-36.8	44.74965286	16.2625	8.0	90.5433806586922	1.5	79.33333333333333	4.81098	0.0200677848442657	-0.045160986483097	52	60.0	9.030369758605957	926.5478515625	24.758668899536133	11.407777786254883	34.17552947998047	2.521423816680908	11.231654167175293
1985-07-31	-8.0675	-36.8	180.2607422	15.525	18.1	89.10758425298812	1.25	66.66666666666667	6.56825	0.0381210090986198	-0.0431651324033737	52	61.0	8.453853607177734	993.7243041992188	24.764606475830078	11.640974998474121	34.01610565185547	2.542360305786133	8.54306697845459
1985-08-01	-6.7283	-36.8	167.8744659	15.887499999999998	3.4	87.13537668171179	1.375	83.33333333333333	11.12	0.0324179740224508	-0.0411780104041099	52	62.0	8.222416877746582	1086.7977294921875	25.568761825561523	11.656723976135254	32.981483459472656	2.601151466369629	7.0878095626831055
1985-08-02	-7.416	-36.8	237.3098602	15.5	2.6	77.8447287042843	2.125	83.66666666666667	8.7772	0.0171464244080377	-0.0392353385686874	52	63.0	8.5086030960083	1022.73193359375	22.6959285736084	11.120122909545898	33.573062896728516	2.3646183013916016	8.29408073425293
1985-08-03	-7.2199	-36.8	112.0259476	14.75	1.4	82.56974086693141	1.75	83.33333333333333	7.49773	0.0219877990986091	-0.0373532995581626	52	64.0	8.577095985412598	1093.7093505859375	22.929027557373047	11.49660873413086	33.36593246459961	2.470947027206421	8.692160606384277
1985-08-04	-8.0127	-36.8	192.9934387	13.825	3.2	84.95278039961514	1.75	58.66666666666666	6.56573	0.018902165874878	-0.0355018451809883	52	65.0	8.63476848602295	1128.5322265625	19.15937614440918	11.680741310119629	33.95049285888672	2.573983669281006	8.618254661560059
1985-08-05	-8.6128	-36.8	220.6356659	14.4625	8.9	76.78577512192821	2.125	58.66666666666666	6.56252	0.0366349281712817	-0.0336591601371765	52	66.0	8.807998657226562	1096.089111328125	15.892428398132324	11.131956100463867	36.01938247680664	2.6305105686187744	9.273980140686035
1985-08-06	-9.1118	-36.8	184.6941833	15.7625	0.2	79.37257140929704	2.125	50.333333333333336	8.37795	0.1382034888951188	-0.0318426862359046	52	67.0	9.064676284790039	1010.1156616210938	13.303763389587402	10.677495002746582	36.222808837890625	2.622309684753418	9.731626510620117
1985-08-07	-9.8104	-36.8	209.4405365	15.537499999999998	0.0	72.61595759448888	1.75	50.333333333333336	6.73987	0.0115822329808092	-0.0300698950886726	52	68.0	9.910983085632324	955.8694458007812	17.11783218383789	9.860493659973145	37.84141540527344	2.505725622177124	10.452570915222168
1985-08-08	-10.091	-36.8	99.14537811	15.9125	0.0	81.2375050262995	1.0	92.0	5.82849	0.0085608076417417	-0.0283387526869773	52	69.0	9.4288969039917	896.3297729492188	24.508007049560547	10.641382217407227	37.83024978637695	2.4171369075775146	10.702342987060547
1985-08-09	-10.1276	-36.8	264.9198608	17.474999999999998	0.9	67.58668594511991	1.25	13.0	5.2886	0.0018300820380551	-0.0117693915963172	52	70.0	9.07720947265625	879.6066284179688	21.87472152709961	9.353705406188965	37.98591995239258	2.2409210205078125	11.396077156066895
1985-08-10	-10.1618	-36.8	65.47973633	15.8375	7.4	92.35987507382188	1.625	100.0	5.1456	0.0089424852645681	-0.0114043653011322	52	71.0	8.735626220703125	772.6614990234375	24.8592586517334	7.139040470123291	36.623680114746094	2.2310540676116943	13.927882194519043
1985-08-11	-10.178	-36.8	65.83214569	16.0625	1.3	87.22234553766992	2.0	92.0	6.82081	0.0071937132945348	-0.0072069466114044	52	72.0	8.323859214782715	801.051513671875	33.3004264831543	6.130521774291992	36.26030731201172	2.2549118995666504	13.537801742553711
1985-08-12	-10.1743	-36.8	172.0104828	15.7625	0.0	74.92007596081723	2.125	54.66666666666666	5.98502	0.0043478180020614	-0.0095306485891342	52	73.0	8.115926742553711	934.8621826171875	30.07416343688965	8.98878002166748	35.220008850097656	2.335378646850586	10.005573272705078
1985-08-13	-9.62	-36.8	219.355072	15.975	0.0	70.49480584139293	1.75	12.666666666666666	5.20986	0.021530395021791	-0.0121926516294479	52	74.0	8.11391830444336	942.3656005859375	21.23977279663086	10.38619327545166	36.96269607543945	2.4727890491485596	9.16321849822998
1985-08-14	-9.7185	-36.8	224.4085236	16.474999999999998	0.0	68.51166686588634	1.125	46.333333333333336	4.74395	0.0258973500451391	-0.0156265720725059	52	75.0	8.38245677947998	912.8607788085938	16.600566864013672	10.370691299438477	37.817142486572266	2.344413995742798	10.732919692993164
1985-08-15	-10.0195	-36.8	149.4029694	17.0	0.1	80.45915514744188	1.875	67.0	4.42098	0.0041323866371822	-0.007062405347824	52	76.0	8.489599227905273	880.6160278320312	16.156572341918945	10.83774185180664	36.1450309753418	2.240736961364746	11.49710750579834
1985-08-16	-10.1285	-36.8	163.2071686	13.825	0.0	85.587533814168	1.375	83.33333333333333	4.19203	0.0002442571140818	0.0017963796854019	52	77.0	8.576054573059082	863.3455200195312	18.572769165039062	11.141341209411621	33.728092193603516	2.0378947257995605	10.849530220031738
1985-08-17	-10.1919	-36.8	190.251236	17.0625	0.0	72.65138783816532	0.75	67.0	3.96357	0.0002058886228391	0.0025709867477416	52	78.0	8.661615371704102	901.6983642578125	18.26908302307129	11.279770851135254	32.259483337402344	2.0554275512695312	10.0421781539917
1985-08-18	-10.221	-36.8	211.313858	16.8125	0.0	70.88927390428246	1.75	58.333333333333336	3.76162	0.0012444033452343	0.022001564502716	52	79.0	9.087636947631836	832.439453125	21.475723266601562	8.810711860656738	32.442996978759766	1.974534511566162	10.333198547363281
1985-08-19	-10.2238	-36.8	183.1295624	17.200000000000003	8.2	82.60061909636401	1.75	96.0	3.57624	0.0026825370562813	0.0389333367347717	52	80.0	9.351432800292969	862.0519409179688	22.891220092773438	7.03277587890625	29.684017181396484	1.8357096910476685	10.431134223937988
1985-08-20	-10.21	-36.8	51.78070068	17.8375	0.2	86.96644253491128	1.25	87.66666666666667	5.66263	0.0332077290276704	-0.0416655540466308	52	81.0	9.040854454040527	692.0564575195312	27.230192184448242	5.27146577835083	28.878890991210938	2.0607850551605225	12.333436965942383
1985-08-21	-10.1868	-36.8	103.1115952	15.825	0.2	88.84303167840119	1.625	67.0	4.58916	0.0348645020203017	-0.0591644048690795	52	82.0	8.776724815368652	909.6197509765625	28.998916625976562	7.6783928871154785	30.163040161132812	2.27850341796875	9.454477310180664
1985-08-22	-7.6131	-2.614326029607035	105.6218948	15.187499999999998	0.0	82.0821222412398	2.375	83.66666666666667	4.02352	0.0039767248432007	-0.536399245262146	52	83.0	8.599730491638184	1040.2515869140625	27.876596450805664	9.649090766906738	29.679670333862305	2.388023853302002	6.678701877593994
1985-08-23	-9.1827	-36.8	159.9714203	14.0875	3.4	83.4496307287268	3.25	88.0	3.63718	0.0161391711638745	-0.0273406505584716	52	84.0	8.574612617492676	1153.6434326171875	26.252685546875	10.842950820922852	29.644514083862305	2.4831950664520264	5.588351726531982
1985-08-24	-10.0779	-36.8	89.40047455	13.1125	0.0	86.22658191568628	2.125	96.0	4.23999	0.0007810136280324	0.0031626224517822	52	85.0	8.638761520385742	1170.2279052734375	27.150577545166016	12.101736068725586	31.60318946838379	2.489715814590454	5.5120625495910645
1985-08-25	-10.1758	-36.8	86.87228394	15.4875	0.0	82.99978135620466	2.0	83.66666666666667	3.684	0.0006747886857255	0.003053069114685	52	86.0	8.738612174987793	1205.7080078125	27.064559936523438	14.022485733032227	32.822452545166016	2.609982967376709	5.700178146362305
1985-08-26	-10.2808	-36.8	186.4182587	13.6875	0.0	80.74022186647034	1.625	54.333333333333336	3.35122	0.000234059654842	0.0092107057571411	52	87.0	8.758437156677246	1194.38037109375	20.55848503112793	15.660593032836914	34.944488525390625	2.6489057540893555	5.917736530303955
1985-08-27	-10.454	-36.8	165.5367889	14.7375	0.0	73.93958179605082	2.5	25.33333333333333	3.12154	0.0009557514728085	-0.0030194520950317	52	88.0	8.747710227966309	1110.49169921875	14.509204864501953	16.118682861328125	35.34859848022461	2.671222448348999	5.998521327972412
1985-08-28	-10.4432	-36.8	170.7079926	15.375	0.0	78.53591269146818	2.375	62.66666666666666	2.94149	0.0233228818363976	-0.1001421213150024	52	89.0	8.764119148254395	1078.8287353515625	13.968806266784668	13.960747718811035	34.41110610961914	2.589083671569824	6.129776954650879
1985-08-29	-11.0103	-36.8	162.5025482	16.474999999999998	0.0	64.02993640315587	3.625	54.333333333333336	2.78718	0.0044427203126125	-0.0245383977890014	52	90.0	8.708401679992676	964.700439453125	13.776529312133789	12.889678001403809	33.6809196472168	2.52551531791687	6.850691318511963
1985-08-30	-11.2082	-36.8	213.806488	14.05	0.8	66.81488081698033	1.75	38.0	2.64785	0.0001935120887646	0.0066065788269042	52	91.0	8.96741008758545	818.0873413085938	13.405115127563477	10.13278579711914	34.173519134521484	2.2426862716674805	9.225004196166992
1985-08-31	-11.445	-36.8	97.11334229	14.85	2.5	85.76406766163328	1.25	92.0	2.71915	0.0	0.0066167116165161	52	92.0	8.886053085327148	681.4580688476562	17.817916870117188	6.859227180480957	31.59276580810547	1.7478910684585571	12.026163101196289
1985-09-01	-11.3609	-36.8	90.14389801	15.225	3.8	89.88441026940615	1.0	96.0	3.14191	0.0	0.0043730735778808	52	93.0	8.630062103271484	664.1644897460938	26.08700942993164	5.014269828796387	28.550384521484375	1.4330508708953857	13.20118236541748
1985-09-02	-11.3808	-36.8	136.6791229	13.6375	2.4	85.00284612696524	1.625	50.333333333333336	3.70389	0.0005194587486203	0.0047204494476318	52	94.0	8.478559494018555	831.1666259765625	25.385950088500977	7.577038288116455	28.899036407470703	1.9282265901565552	10.612222671508789
1985-09-03	-10.7602	-36.8	81.34107971	12.5125	8.6	84.73864800248668	1.375	71.0	3.65887	0.0	0.0050058364868164	52	95.0	8.385197639465332	831.7774047851562	22.950618743896484	10.9011812210083	31.239322662353516	2.346419095993042	8.191693305969238
1985-09-04	-11.1761	-36.8	116.2433929	13.55	0.0	86.34175725714155	2.625	79.33333333333333	5.61539	0.0010337593832687	0.0013227462768554	52	96.0	8.402241706848145	993.8927612304688	21.21164321899414	13.399577140808105	33.57500457763672	2.4526147842407227	6.014126777648926
1985-09-05	-11.5771	-36.8	179.2815857	11.7	2.7	68.40715092932919	1.25	42.0	4.16542	0.0010204743949619	-0.0037860870361328	52	97.0	8.497781753540039	1083.2901611328125	18.15182113647461	14.304975509643555	34.754730224609375	2.510560989379883	5.050025463104248
1985-09-06	-11.9865	-36.8	40.8714447	10.9125	11.8	89.48030204928838	1.7142857142857142	96.0	4.17699	0.0011452789912524	0.0007345676422119	52	98.0	8.598072052001953	1014.3132934570312	17.430007934570312	16.51581382751465	38.20674133300781	2.604017972946167	6.16204833984375
1985-09-07	-13.4949	-36.8	97.9336853	11.45	2.1	78.2763633482008	1.375	25.33333333333333	7.59745	0.0008940438863282	0.0482697486877441	52	99.0	8.6654634475708	1065.4532470703125	13.169963836669922	20.80674934387207	41.67142868041992	2.693474769592285	5.847367763519287
1985-09-08	-13.6166	-36.8	55.43581009	10.0375	2.4	91.09126029645878	3.375	91.66666666666669	5.94705	0.0	0.0048575401306152	52	100.0	8.633234024047852	1003.4781494140625	14.874763488769531	23.29429817199707	46.87186813354492	2.7381534576416016	5.793920993804932
