Date	inflow	thermD	delT	U	AirP	AirT	Hum	CC	MLD	W	Treatment
1995-02-10	1.2384	-0.61	0.011401296	4.920526022183783	1001.71	0.2975	-2.554583333333333	0.3625	-37.73966979980469	3.64765395562939	0
1995-02-11	1.2384	-0.61	-0.04785657	3.330034377807103	1000.4120833333332	0.0258333333333333	-1.3470833333333332	0.9891666666666666	-4.026992678186361	76.61165265340952	0
1995-02-12	1.2384	-0.61	0.02489245	9.235119012887488	994.7895833333332	6.1175	3.2016666666666667	0.73875	-37.73966979980469	6.594305690015128	0
1995-02-13	1.2384	-0.61	0.03177595	5.521089415969052	1006.4775	5.957083333333333	3.353333333333333	0.8183333333333334	-37.73966979980469	274.89186387276914	0
1995-02-14	1.2384	-0.61	0.02978766	4.835222566861995	1001.1558333333334	5.34125	3.9575	0.8537499999999999	-37.73966979980469	112.36666796045216	0
1995-02-15	1.2384	-0.61	0.024601102	7.016342421514456	995.5708333333332	5.164583333333334	3.5570833333333334	0.90875	-37.73966979980469	345.3005571903467	0
1995-02-16	1.2384	-0.61	0.022498727	7.223173832763591	994.01625	5.5808333333333335	3.089166666666667	0.7895833333333333	-37.73966979980469	3.7798882631661934	0
1995-02-17	1.2384	-0.61	0.022748709	7.950230340848482	986.65	4.6883333333333335	2.8054166666666664	0.9291666666666668	-37.73966979980469	5.058495605386308	0
1995-02-18	1.2384	-0.61	0.021419525	5.853946638816244	999.4870833333332	4.1345833333333335	1.6654166666666663	0.6179166666666667	-37.73966979980469	7.796335378284531	0
1995-02-19	1.2384	-0.61	0.017870188	6.378470539505344	1003.4175	3.7158333333333338	1.90125	0.5954166666666666	-37.73966979980469	9.863350860344886	0
1995-02-20	1.2384	-0.61	0.02663064	5.034339965206031	1004.7979166666668	3.0516666666666663	1.4779166666666663	0.6804166666666666	-37.73966979980469	4.265567753612893	0
1995-02-21	1.2384	-0.61	0.038779497	6.318606623118373	1004.0766666666668	4.6175	2.5987500000000003	0.9266666666666666	-37.73966979980469	21.669879914041346	0
1995-02-22	1.2384	-0.61	0.022075653	9.29404398054712	1006.3333333333334	5.476666666666667	1.875	0.8070833333333334	-37.73966979980469	3.3626561467941496	0
1995-02-23	1.2384	-0.61	0.018550158	8.479143832499132	995.33625	3.56	0.35125	0.8908333333333333	-37.73966979980469	11.621362836095797	0
1995-02-24	1.2384	-0.61	0.025006771	6.146806051833032	989.54375	3.5537500000000004	1.50625	0.58	-37.73966979980469	10.414202456394577	0
1995-02-25	1.2384	-0.61	-0.02869773	2.1175495539986904	991.22	1.0216666666666667	-0.5758333333333333	0.6958333333333333	-16.982017536300305	136.18671938926545	0
1995-02-26	1.2384	-0.61	-0.081308365	1.4114473525677182	999.5145833333332	0.1149999999999999	-1.60375	0.9566666666666668	-2.83817222023352	27.899404160888896	0
1995-02-27	1.2384	-0.61	-0.0856719	5.141039012545842	1008.3804166666667	2.22625	-0.2766666666666666	0.76625	-20.009927162189285	25.850590581750883	0
1995-02-28	1.2384	-0.61	0.0249722	8.831483455381436	1000.4191666666668	7.19875	4.651666666666666	0.9920833333333332	-37.73966979980469	4.382850205256805	0
1995-03-01	0.9116	-0.61	0.028759718	10.175556742573663	997.0775	7.77375	4.687916666666667	0.9633333333333334	-37.73966979980469	6.922498471957084	0
1995-03-02	0.9116	-0.61	0.027545929	8.292174996309683	997.38375	3.695833333333333	-0.2408333333333333	0.7324999999999999	-37.73966979980469	9.3776177957365	0
1995-03-03	0.9116	-0.61	0.0048270226	5.924309472520189	996.8504166666668	1.995833333333333	-0.1279166666666667	0.5679166666666667	-37.73966979980469	2.745684099202069	0
1995-03-04	0.9116	-0.61	0.019890547	6.703077167109715	998.7508333333334	2.7870833333333334	-0.7329166666666667	0.5016666666666666	-37.73966979980469	4.910296415697272	0
1995-03-05	0.9116	-0.61	-0.064097166	6.226207800317969	997.715	1.8075	-0.7366666666666667	0.7987500000000001	-37.73966979980469	134.8849990522184	0
1995-03-06	0.9116	-0.61	0.030389786	5.252485778430617	990.6845833333332	2.611666666666667	1.1316666666666666	0.8429166666666666	-37.73966979980469	722.0749608054172	0
1995-03-07	0.9116	-0.61	0.030287266	5.477938296210458	1004.2654166666666	3.02	0.3699999999999999	0.29375	-37.73966979980469	41.424937250987306	0
1995-03-08	0.9116	-0.61	0.03200984	7.000171304871944	1008.4479166666666	3.50125	-0.4333333333333333	0.315	-37.73966979980469	7.28184028280908	0
1995-03-09	0.9116	-0.61	0.03864336	4.178396982706036	1012.3145833333332	4.0320833333333335	0.6845833333333333	0.7570833333333334	-37.73966979980469	10000.0	0
1995-03-10	0.9116	-0.61	0.07044673	2.2428308340603897	1024.1866666666667	2.7816666666666667	0.1404166666666666	0.21625	-37.73966979980469	10000.0	0
1995-03-11	0.9116	-0.61	0.026885986	5.932731781533529	1027.6045833333333	1.87	-0.8095833333333333	0.8845833333333334	-37.73966979980469	7.177902661799807	0
1995-03-12	0.9116	-0.61	0.033102274	4.951622124765526	1030.63375	3.360416666666667	0.6537499999999999	0.89	-37.73966979980469	31.816657721186377	0
1995-03-13	0.9116	-0.61	0.036126614	4.56489520020055	1033.402916666667	3.4466666666666668	1.0625	0.8112499999999999	-37.73966979980469	40.021460021657376	0
1995-03-14	0.9116	-0.61	-0.00046873093	6.948260076369569	1021.0479166666668	-0.9108333333333332	-6.338333333333334	0.9408333333333332	-37.73966979980469	0.0	0
1995-03-15	0.9116	-0.61	0.008125782	6.313172591641005	1000.08625	-0.0387499999999999	-2.8966666666666665	0.9804166666666668	-37.73966979980469	4.639798221693057	0
1995-03-16	0.9116	-0.61	0.024906635	4.509967516236047	996.3058333333332	2.265	0.1629166666666666	0.6129166666666667	-37.73966979980469	25.35339657475214	0
1995-03-17	0.9116	-0.61	0.027323961	7.861578943431351	987.56375	3.80375	2.245833333333333	0.81875	-37.73966979980469	10000.0	0
1995-03-18	0.9116	-0.61	0.023347855	9.133266752173702	982.6075	4.458333333333333	0.9041666666666668	0.6741666666666667	-37.73966979980469	1.563325263070111	0
1995-03-19	0.9116	-0.61	0.044186115	7.988876377265259	988.75	3.95	0.8108333333333334	0.7679166666666667	-37.73966979980469	5.867792509275929	0
1995-03-20	0.9116	-0.61	0.043717146	8.286226846360778	995.0445833333332	4.278333333333333	0.1162499999999999	0.4170833333333333	-37.73966979980469	4.136172430926547	0
1995-03-21	0.9116	-0.61	0.061067343	6.307353679999465	1017.6491666666668	3.657083333333333	-1.7920833333333333	0.1525	-37.73966979980469	52.64989234905526	0
1995-03-22	0.9116	-0.61	0.019783735	6.603078544482631	1026.1833333333334	3.4929166666666664	0.965	0.8975	-37.73966979980469	1.1805200751626863	0
1995-03-23	0.9116	-0.61	0.04387784	6.142194807924439	1020.2525	6.672083333333333	3.6741666666666655	0.6741666666666667	-37.73966979980469	4.563694933961965	0
1995-03-24	0.9116	-0.61	0.033985853	7.256610986858674	1007.71375	6.2	2.22375	0.8475	-37.73966979980469	1.9292957229310483	0
1995-03-25	0.9116	-0.61	0.026480436	10.323951567672289	993.9733333333334	5.155833333333333	0.6179166666666667	0.6416666666666667	-37.73966979980469	1.5272248651977836	0
1995-03-26	0.9116	-0.61	0.046928883	8.529876072387639	995.4029166666666	4.196666666666666	0.3629166666666667	0.61625	-37.73966979980469	2.7523224318598287	0
1995-03-27	0.9116	-0.61	0.009900093	8.843949504601458	985.35375	1.06	-5.4366666666666665	0.7108333333333333	-37.73966979980469	9.8182676445661	0
1995-03-28	0.9116	-0.61	0.029875994	6.276473686146452	991.2408333333332	-0.2525	-6.716666666666666	0.505	-37.73966979980469	1.7225223707782469	0
1995-03-29	0.9116	-0.61	-0.0152413845	3.447806398587898	1001.1845833333332	0.2958333333333333	-5.462083333333333	0.1808333333333333	-37.73966979980469	535.2280999650383	0
1995-03-30	0.9116	-0.61	0.060763597	3.09361685349921	1022.7233333333334	3.2845833333333334	-2.20125	0.2245833333333333	-37.73966979980469	38.05176932524624	0
1995-03-31	0.9116	-0.61	0.024933815	5.505871603588727	1017.5691666666668	3.112083333333333	1.6116666666666666	0.9933333333333332	-37.73966979980469	33.26617354670437	0
1995-04-01	1.23	-0.61	0.057127	8.409834650585346	1011.9566666666666	6.515416666666667	2.095	0.5020833333333333	-37.73966979980469	4.375106663058336	0
1995-04-02	1.23	-0.61	0.04298973	8.787861950894298	1006.28125	5.872916666666666	3.0741666666666667	0.8679166666666666	-37.73966979980469	4.824536295833073	0
1995-04-03	1.23	-0.61	0.056530237	5.088815284001558	1002.9325	4.241666666666666	1.6566666666666665	0.9933333333333332	-37.73966979980469	19.309048414736782	0
1995-04-04	1.23	-0.61	0.044745445	7.187712431646278	1007.33875	3.251666666666667	-2.255	0.2695833333333333	-37.73966979980469	1.1441213789981737	0
1995-04-05	1.23	-0.61	0.042747498	5.153781948847872	1016.3979166666668	3.2687500000000003	-0.1433333333333333	0.7775	-37.73966979980469	21.082819520223584	0
1995-04-06	1.23	-0.61	0.049264193	6.286036701983048	1009.3170833333334	6.67625	4.48375	0.8416666666666667	-37.73966979980469	0.0	0
1995-04-07	1.23	-0.61	0.032178402	9.210499704498654	998.8408333333332	6.002083333333334	2.94625	0.85125	-37.73966979980469	0.0	0
1995-04-08	1.23	-0.61	0.025656462	9.35395738810381	1007.0608333333332	4.049166666666666	-2.920833333333333	0.3354166666666667	-37.73966979980469	13.433531834892625	0
1995-04-09	1.23	-0.61	0.06166148	4.606948353740001	1013.0470833333334	2.747083333333333	-3.1133333333333333	0.1020833333333333	-37.73966979980469	3.8432886278678646	0
1995-04-10	1.23	-0.61	0.14277673	2.538716027073324	1013.1375	4.338333333333334	-0.4366666666666667	0.5979166666666667	-37.73966979980469	15.390418059746818	0
1995-04-11	1.23	-0.61	0.13986254	2.248173325964536	1017.8008333333332	6.1066666666666665	3.064166666666667	0.7691666666666667	-37.73966979980469	53.591866613204274	0
1995-04-12	1.23	-0.61	0.22808647	2.3666553741486647	1022.525	6.060416666666666	4.059583333333333	0.855	-2.911597695831816	3.674927877573809	0
1995-04-13	1.23	-0.61	0.2824607	2.7966556918983674	1030.5729166666667	6.32375	0.9558333333333334	0.475	-37.73966979980469	770.105952292074	0
1995-04-14	1.23	-0.61	0.3694439	3.665384810803811	1030.69875	6.263333333333333	1.5708333333333335	0.7320833333333333	-37.73966979980469	3743.46581189008	0
1995-04-15	1.23	-0.61	0.4353156	3.9499430803923743	1014.8520833333332	5.8325	4.026666666666666	0.9516666666666668	-37.73966979980469	210.29672151116705	0
1995-04-16	1.23	-19.9064	0.5061288	3.661497091920101	1000.95625	4.470416666666667	2.333333333333333	0.8533333333333334	-20.95204378222696	87.68857206324614	0
1995-04-17	1.23	-0.61	0.33261442	3.6158259599708784	994.22	2.8800000000000003	-0.7358333333333333	0.6233333333333334	-32.69304537036839	147.40428849447906	0
1995-04-18	1.23	-0.61	0.11326122	5.916218901312932	986.94875	2.9133333333333336	1.4400000000000002	0.8333333333333334	-37.73966979980469	374.890823323427	0
1995-04-19	1.23	-0.61	0.05660343	5.189051440410574	998.5425	4.720416666666666	-0.3720833333333333	0.4520833333333333	-37.73966979980469	8.31419612982818	0
1995-04-20	1.23	-0.61	0.10855675	3.5875830944659977	1007.5308333333334	3.695833333333333	1.0816666666666668	0.7229166666666668	-37.73966979980469	60.13609253201734	0
1995-04-21	1.23	-0.61	0.29581404	4.212177265553897	1020.9416666666666	6.437916666666666	1.9825	0.2483333333333333	-37.73966979980469	405.8565496788903	0
1995-04-22	1.23	-0.61	0.06582594	7.643672307624335	1018.6158333333332	10.128333333333332	4.489583333333333	0.5166666666666667	-37.73966979980469	10.645857763563672	0
1995-04-23	1.23	-0.61	0.24541998	6.02212139187684	1020.6691666666668	15.805833333333332	7.293333333333333	0.0020833333333333	-37.73966979980469	69.50330700522422	0
1995-04-24	1.23	-30.4077	0.6158309	6.003592763156175	1018.8875	15.735416666666666	7.454583333333333	0.07	-30.40068921275591	247.7845058784754	0
1995-04-25	1.23	-31.0411	0.8554559	6.123916363261915	1009.27625	14.755416666666669	7.467083333333334	0.7000000000000001	-30.52790363307264	666.7672791118366	0
1995-04-26	1.23	-30.9654	1.1240497	4.368975583818001	1003.7583333333332	10.910416666666668	5.325833333333333	0.7920833333333334	-25.55570290410892	3175.758652919938	0
1995-04-27	1.23	-1.215	1.2894073	2.594335629862248	1002.41375	7.10625	4.18875	0.7166666666666667	-13.44408346335748	10000.0	0
1995-04-28	1.23	-30.9734	1.250359	6.052310664686861	1009.1270833333332	4.292083333333333	0.90125	0.8933333333333334	-21.98990506508225	741.0150453410874	0
1995-04-29	1.23	-29.6079	1.1475959	3.424446234731297	1016.3483333333334	5.79	0.8395833333333332	0.7404166666666666	-28.24368737979403	1527.99731539248	0
1995-04-30	1.23	-1.215	1.2704225	1.252702367573024	1021.78	7.010833333333333	1.2095833333333337	0.96	-21.35226299259375	10000.0	0
1995-05-01	1.1411	-2.0548	1.6038284	2.361999689049332	1028.3729166666667	7.221666666666667	0.7691666666666667	0.18125	-2.0811254328178523	444.0055864052301	0
1995-05-02	1.1411	-4.4138	1.8601885	2.788416120463927	1029.9708333333333	9.202083333333333	2.155	0.3966666666666666	-3.1310856656217214	3236.0328423895853	0
1995-05-03	1.1411	-4.5582	2.209721	3.849365979211498	1026.13875	13.140833333333331	5.635833333333333	0.6525	-3.967782434672535	97.83581257730576	0
1995-05-04	1.1411	-7.395	2.8688974	4.014894350933441	1021.8758333333334	13.125833333333333	7.281666666666666	0.3316666666666666	-6.80956295428071	395.5337118700508	0
1995-05-05	1.1411	-7.4404	3.3286195	4.321934089080426	1017.7279166666668	14.667916666666663	6.9120833333333325	0.905	-7.762535832959303	352.0776356624215	0
1995-05-06	1.1411	-11.5111	3.3268332	7.018092019141041	1011.4070833333334	10.904166666666669	5.001666666666666	0.4912499999999999	-12.612344952655766	507.1734193092361	0
1995-05-07	1.1411	-14.5777	3.2131925	4.724730172973694	1010.9295833333334	10.663333333333334	5.389166666666667	0.6854166666666667	-10.638763834118931	2282.0430565079346	0
1995-05-08	1.1411	-13.8584	3.3670511	4.352116392786032	1004.3470833333334	8.615416666666667	6.906666666666666	0.9079166666666666	-13.632422809799468	1653.645027073341	0
1995-05-09	1.1411	-15.2024	3.4571095	3.436309306812796	1004.9866666666668	6.6025	4.461666666666667	0.8695833333333334	-11.234857712916376	10000.0	0
1995-05-10	1.1411	-1.215	3.5908904	1.8151914991656544	1009.88375	6.801666666666667	3.45	0.7116666666666666	-37.73966979980469	10000.0	0
1995-05-11	1.1411	-3.6986	3.796927	2.861204526118778	1004.5783333333334	6.663333333333333	2.2304166666666667	0.315	-4.240654492842221	185.61920959930032	0
1995-05-12	1.1411	-1.215	3.8763866	2.084709109145184	1005.81125	7.1570833333333335	1.387916666666667	0.58875	-37.73966979980469	10000.0	0
1995-05-13	1.1411	-14.9274	3.7760935	6.348401164154216	1003.38	7.287083333333332	1.9195833333333328	0.9629166666666666	-11.740849992752048	1757.720606688093	0
1995-05-14	1.1411	-15.4353	3.498434	8.159276300493987	1004.5008333333334	5.916666666666667	1.9254166666666668	0.7133333333333334	-16.325878732663906	957.3829315288132	0
1995-05-15	1.1411	-18.5682	3.13237	5.5532920564133095	1008.5716666666668	6.046666666666667	0.2208333333333333	0.4008333333333333	-17.789516510040123	1447.9217104153204	0
1995-05-16	1.1411	-20.2938	3.1003132	5.470875891359301	1007.2470833333332	7.017916666666667	1.7020833333333334	0.2575	-20.84390144346481	1142.6272522672186	0
1995-05-17	1.1411	-20.3852	3.1702542	4.142649342505732	1002.4154166666668	7.305416666666667	2.955833333333333	0.80875	-12.303598049956706	734.1917191529969	0
1995-05-18	1.1411	-20.6245	3.1700058	3.474195554535726	995.7254166666668	8.3125	5.341666666666666	0.875	-17.953505797254767	1199.0790754216448	0
1995-05-19	1.1411	-20.7287	3.3463616	3.774377558933068	1010.9141666666666	8.588333333333333	3.9029166666666666	0.3679166666666666	-17.867446110792084	2447.605021976866	0
1995-05-20	1.1411	-20.7146	3.7106543	3.825603310304874	1018.6904166666668	10.102916666666667	5.257916666666667	0.2325	-6.155490039647285	1322.0293432975095	0
1995-05-21	1.1411	-20.7029	3.6346211	6.253002604193552	1022.97625	7.7775	0.705	0.3841666666666667	-17.661104816571424	936.2706601283588	0
1995-05-22	1.1411	-20.6846	3.7767782	4.073851783141731	1021.6045833333332	8.93875	3.090833333333333	0.0525	-11.483411174500658	1741.401953379455	0
1995-05-23	1.1411	-20.6809	4.187746	2.74835777254582	1013.6354166666666	10.727083333333333	4.546666666666667	0.1895833333333333	-6.538574502577116	685.9282000039362	0
1995-05-24	1.1411	-20.6775	4.5809717	4.133572098678609	1013.8104166666668	12.924166666666666	5.536666666666666	0.5529166666666666	-7.601034819606766	759.2365353198437	0
1995-05-25	1.1411	-20.6741	4.8478985	4.751360955262739	1016.4341666666666	13.235	5.22875	0.1341666666666666	-11.27980810988181	1685.9572501446648	0
1995-05-26	1.1411	-20.6706	5.1398964	3.19557202741404	1016.35375	12.402499999999998	5.453749999999999	0.4987499999999999	-8.347839715379468	2316.978478142966	0
1995-05-27	1.1411	-20.6668	5.4599705	4.607257116767854	1016.7408333333332	15.48625	10.034583333333334	0.9233333333333332	-5.978613236131912	410.0607856841068	0
1995-05-28	1.1411	-11.1085	5.85293	3.954236388002749	1018.13375	15.44875	11.18875	0.61375	-11.25160849809014	8055.970747806135	0
1995-05-29	1.1411	-11.106	6.499562	5.413464674873521	1016.6291666666666	16.895416666666666	11.621250000000002	0.7933333333333333	-9.790456094645956	1972.770256814404	0
1995-05-30	1.1411	-10.8779	6.8817086	3.925810793191678	1015.4058333333334	13.951666666666666	12.254166666666668	0.9333333333333332	-6.41954958144077	5842.544121236313	0
1995-05-31	1.1411	-10.8604	7.2249894	5.165321749111237	1012.81875	13.850416666666668	11.340416666666668	0.5295833333333333	-5.908181251487859	10000.0	0
1995-06-01	0.9403	-10.8269	7.5333476	4.60581867706319	1009.3675	12.717916666666667	11.192916666666669	0.94625	-3.0250324176869583	676.6772290398334	0
1995-06-02	0.9403	-9.8105	7.491038	5.235951715177469	1009.7925	10.63875	8.7125	0.9970833333333332	-9.43891934031813	2726.199685279378	0
1995-06-03	0.9403	-9.9322	7.537753	3.3140961131885294	1012.955	12.670416666666668	7.992916666666667	0.6104166666666667	-8.017733825656888	2430.970130303512	0
1995-06-04	0.9403	-9.9186	7.72033	2.1007038063161296	1014.2645833333332	13.0475	8.000833333333334	0.5358333333333333	-37.73966979980469	10000.0	0
1995-06-05	0.9403	-9.9304	8.084421	1.8627611839300235	1013.84875	13.6875	9.973333333333334	0.6979166666666666	-3.852869508722652	8315.79937937668	0
1995-06-06	0.9403	-9.9429	8.518602	2.714119429985673	1015.5583333333334	14.362083333333333	11.137916666666667	0.4066666666666667	-2.9618656697344674	2131.5462553211546	0
1995-06-07	0.9403	-3.6984	8.746668	3.937788956883077	1011.47125	12.657083333333333	8.928333333333333	0.9620833333333332	-2.9510892809245424	10000.0	0
1995-06-08	0.9403	-9.8327	9.020067	6.913206465892432	1006.9695833333334	12.90375	7.794166666666666	0.43375	-6.644741015172016	10000.0	0
1995-06-09	0.9403	-9.6071	8.827308	6.048454534858856	1011.5675	12.437083333333334	8.118333333333334	0.7033333333333333	-8.850225995464394	10000.0	0
1995-06-10	0.9403	-9.6479	8.987427	4.1747693913668185	1010.4308333333332	12.494583333333331	8.945	0.39375	-6.890685700783374	10000.0	0
1995-06-11	0.9403	-9.6172	9.206589	2.6526484006277924	1006.4991666666666	12.6475	8.6075	0.4079166666666667	-2.953727569518972	10000.0	0
1995-06-12	0.9403	-9.6166	9.552614	1.461567715959206	1008.6966666666668	12.966666666666669	8.674166666666666	0.4179166666666666	-37.73966979980469	10000.0	0
1995-06-13	0.9403	-9.6159	9.696915	3.633333022372017	1009.6170833333334	13.205833333333333	10.7625	0.98125	-3.1227576916388005	10000.0	0
1995-06-14	0.9403	-9.6138	9.933716	4.585199196184663	1007.4170833333332	13.76875	11.106666666666667	0.6083333333333333	-4.247669478969605	10000.0	0
1995-06-15	0.9403	-9.6082	10.0637	5.397217264527982	1010.5425	13.352083333333333	9.5175	0.905	-6.700408516629838	10000.0	0
1995-06-16	0.9403	-9.5871	10.382553	2.9693144200999204	1008.9941666666668	13.521666666666668	10.32625	0.615	-3.400228953800992	10000.0	0
1995-06-17	0.9403	-9.5627	10.576372	3.846802590541787	1003.7554166666667	13.409166666666666	10.458333333333334	0.7758333333333334	-5.2930779510801855	1481.852455037252	0
1995-06-18	0.9403	-7.463	10.782457	6.637592674308839	1002.1016666666666	13.72375	8.9375	0.5241666666666667	-7.780284484462429	1260.2331903028578	0
1995-06-19	0.9403	-11.784	9.420681	7.78413831869966	1011.2675	13.77625	6.745833333333334	0.4183333333333334	-12.24927224740272	1296.5244147248684	0
1995-06-20	0.9403	-11.9471	9.283294	2.9955892804216475	1017.3191666666668	15.382083333333334	11.435416666666669	0.8262499999999999	-3.006107877150947	1295.3636831033828	0
1995-06-21	0.9403	-11.9423	9.726837	4.806705146283643	1014.3925	15.232083333333334	11.869583333333331	0.4991666666666667	-3.757396723397037	526.8078544837025	0
1995-06-22	0.9403	-12.0947	9.235142	7.735376377060832	1013.8525	11.740833333333333	8.507083333333332	0.6804166666666666	-12.484031649173524	10000.0	0
1995-06-23	0.9403	-12.5614	9.36664	5.339196018403992	1017.0279166666668	14.849166666666669	9.384583333333332	0.5108333333333334	-9.22024634503775	10000.0	0
1995-06-24	0.9403	-12.5404	9.578917	4.587484454705753	1017.0541666666668	17.107083333333332	11.042083333333332	0.4975	-4.20574784138292	10000.0	0
1995-06-25	0.9403	-12.5289	10.265383	3.401697364019059	1020.4041666666668	20.23958333333333	12.735	0.0041666666666666	-37.73966979980469	10000.0	0
1995-06-26	0.9403	-12.5162	10.914612	2.27616122145296	1021.32375	21.03875	13.004583333333334	0.1395833333333333	-37.73966979980469	10000.0	0
1995-06-27	0.9403	-3.5013	11.315622	3.275641622584741	1023.3366666666668	18.124166666666667	8.816666666666666	0.2854166666666666	-37.73966979980469	10000.0	0
1995-06-28	0.9403	-3.6109	11.555409	3.8146808697626136	1016.36	19.710833333333333	11.1975	0.1999999999999999	-2.9342130336909023	863.5323802370028	0
1995-06-29	0.9403	-4.9333	12.060313	5.258300819656658	1009.5454166666668	19.20375	11.837916666666668	0.0354166666666666	-5.131868349143028	1888.8980994909552	0
1995-06-30	0.9403	-5.8962	12.233339	5.112955165702856	1009.9283333333332	16.404166666666665	9.873333333333331	0.3208333333333333	-5.886297509108933	1470.9912331089292	0
1995-07-01	0.7283	-6.8433	12.275071	5.259710049891667	1011.2845833333334	14.344583333333333	8.014583333333333	0.5520833333333334	-6.451987298060788	6301.725896804768	0
1995-07-02	0.7283	-7.2187	12.359706	2.9450221928867744	1008.6716666666666	14.090833333333334	7.827500000000001	0.2491666666666666	-37.73966979980469	10000.0	0
1995-07-03	0.7283	-7.2196	12.485747	3.4343524162342605	997.2645833333332	15.40625	11.590000000000002	0.9425	-37.73966979980469	10000.0	0
1995-07-04	0.7283	-8.4547	11.8704605	7.572792512026576	999.9479166666666	13.1025	9.2075	0.61875	-8.99452784888376	1183.5718221435789	0
1995-07-05	0.7283	-12.1838	10.63021	7.450319606072855	1010.5004166666668	13.258333333333333	6.182916666666666	0.6695833333333333	-12.483192174517631	2718.083307839831	0
1995-07-06	0.7283	-12.9119	10.376726	4.651288537415385	1014.6754166666666	16.188750000000002	12.415416666666667	0.7066666666666667	-12.453227283111367	8998.812275181665	0
1995-07-07	0.7283	-12.9198	10.823635	3.938767973989521	1016.365	19.317916666666665	14.089999999999998	0.2395833333333333	-5.412438198424972	3747.956394740311	0
1995-07-08	0.7283	-12.9145	11.48176	2.0839189691557705	1019.89625	18.902083333333334	14.48	0.0275	-37.73966979980469	10000.0	0
1995-07-09	0.7283	-1.215	11.927927	3.4019961949633646	1022.54125	19.203333333333333	12.710416666666667	0.3225	-37.73966979980469	10000.0	0
1995-07-10	0.7283	-12.9025	11.956406	4.996870568281157	1020.9866666666668	16.798750000000002	6.762083333333333	0.2629166666666666	-5.8840531153691344	1575.0705970886445	0
1995-07-11	0.7283	-12.8959	12.039097	4.585316847670733	1016.7416666666668	16.469583333333333	7.693333333333332	0.0470833333333333	-6.521527047732135	1880.9023264412417	0
1995-07-12	0.7283	-12.8889	12.285058	3.5231408972377736	1013.31375	18.39583333333333	11.63625	0.0254166666666666	-5.494760238368705	9740.723974795976	0
1995-07-13	0.7283	-12.8817	12.639286	2.5848505405187487	1010.13125	19.96708333333333	16.189583333333335	0.5325	-37.73966979980469	10000.0	0
1995-07-14	0.7283	-12.8741	12.972681	1.7608348713077415	1008.8929166666668	20.200416666666666	17.96375	0.8620833333333334	-37.73966979980469	10000.0	0
1995-07-15	0.7283	-1.215	13.235107	1.9619403663924453	1008.395	19.375416666666663	17.342916666666667	0.9395833333333332	-37.73966979980469	10000.0	0
1995-07-16	0.7283	-1.215	13.441994	1.418542806694967	1006.2554166666667	18.747916666666665	16.046666666666667	0.9129166666666668	-37.73966979980469	10000.0	0
1995-07-17	0.7283	-3.5834	13.485883	3.8395316272858935	1007.6195833333333	18.273333333333333	13.40625	0.48125	-3.722923338790197	1377.3045478591189	0
1995-07-18	0.7283	-3.7476	13.477646	4.317184248573155	1008.1204166666666	18.101666666666667	14.259166666666664	0.7975	-4.20588361838733	1260.5609211735948	0
1995-07-19	0.7283	-6.101	13.629634	5.2942525976707975	1013.4083333333332	18.09125	12.430833333333332	0.3708333333333333	-6.3040689132853815	1615.6871272552569	0
1995-07-20	0.7283	-12.822	13.665654	3.9673728190684248	1016.37625	20.100416666666668	15.600833333333334	0.6195833333333333	-5.230838740296908	2297.9136759222347	0
1995-07-21	0.7283	-1.215	14.093899	3.599561375746706	1010.0425	22.912916666666664	16.965	0.1983333333333333	-37.73966979980469	10000.0	0
1995-07-22	0.7283	-6.3425	14.319618	5.839004963991478	1009.4454166666666	17.396666666666665	11.182083333333331	0.485	-6.1848320320209815	1233.2930032621166	0
1995-07-23	0.7283	-8.4657	13.295079	5.10873312820526	1019.12375	15.885416666666666	8.630416666666667	0.79	-8.78838233638465	3292.8672266638546	0
1995-07-24	0.7283	-8.5764	13.127367	4.932815132391123	1018.4445833333332	16.608333333333334	11.578333333333331	0.5616666666666666	-8.876980633706275	5252.960862797718	0
1995-07-25	0.7283	-9.6781	12.738382	4.114973728829966	1018.5858333333334	15.6175	9.395	0.4870833333333333	-6.606050586523912	7561.045143279867	0
1995-07-26	0.7283	-9.6867	12.970358	2.927234438643221	1020.3579166666668	17.682916666666667	12.225833333333334	0.1166666666666666	-37.73966979980469	10000.0	0
1995-07-27	0.7283	-9.6674	13.0650425	5.78264455119083	1019.55375	18.231666666666666	10.773333333333332	0.0354166666666666	-7.748098514598309	2853.227155653181	0
1995-07-28	0.7283	-9.7552	13.097404	4.644892052355906	1018.1820833333333	20.370416666666667	13.729583333333332	0.18875	-9.376636906472967	10000.0	0
1995-07-29	0.7283	-9.757	13.338604	2.046869196432041	1019.7495833333332	20.39125	13.115	0.7970833333333333	-37.73966979980469	10000.0	0
1995-07-30	0.7283	-1.215	13.700523	1.333071402864835	1019.6070833333332	21.71708333333333	12.29125	0.37625	-37.73966979980469	10000.0	0
1995-07-31	0.7283	-1.215	13.99192	2.031893557644117	1019.0945833333334	22.515416666666667	13.6025	0.6075	-37.73966979980469	10000.0	0
1995-08-01	0.3602	-9.7887	13.932146	3.148926818800467	1020.415	21.68125	11.675833333333337	0.91	-2.520911528222354	737.9021418416424	0
1995-08-02	0.3602	-9.8018	14.156871	1.902013276153817	1018.2070833333332	21.60458333333333	12.475416666666668	0.5125000000000001	-37.73966979980469	10000.0	0
