Date	thermD	MLD	SW	AirT	Prec(mm)	relhum	Wdir	Wspeed(m/s)	CC	Inflow	W	delT	Ice_d	day_from_iceoff	MM
1990-11-02	-3.2368		18.007164	0.6499999999999999	0.0	90.58937724890924	243.0	1.4409090909090911	96.0	26.2813	6.8948315144188586	6.959836959838867	87	155.0	11
1990-11-03	-3.2199		29.89029884	2.043478260869565	0.2	89.27229852222972	341.0	1.473913043478261	63.0	25.7443	2.0094442112657047	5.058197021484375	87	156.0	11
1990-11-04	-3.2085		26.02474785	2.2875	0.0	84.61487147527465	334.0	1.925	92.0	24.8825	2.0631921550549457	4.675622940063477	87	157.0	11
1990-11-05	-3.1976		30.0261116	1.826086956521739	0.0	79.17156196174103	289.0	2.0434782608695654	50.333333333333336	23.8159	5.7976599301328235	4.684044361114502	87	158.0	11
1990-11-06	-3.1842		35.74952698	4.270833333333335	0.0	70.35393710294125	342.0	2.408333333333333	58.333333333333336	22.7317	5.424112374767691	6.18366813659668	87	159.0	11
1990-11-07	-3.1704		31.96536255	5.9875	0.0	66.47326198950519	318.0	2.4041666666666663	54.333333333333336	21.6689	8.823521091060531	5.76226282119751	87	160.0	11
1990-11-08	-3.1577		30.59288597	6.126086956521738	0.0	76.34680359804337	288.0	1.608695652173913	37.66666666666666	20.6434	11.922887039619365	6.401665687561035	87	161.0	11
1990-11-09	-3.1464		28.31688881	2.404166666666667	0.0	90.20226132896433	237.0	1.425	54.333333333333336	19.661	5.547220515999204	5.632333278656006	87	162.0	11
1990-11-10	-3.1366		26.50302124	-0.4041666666666666	0.0	93.15342613007564	267.0	2.179166666666666	104.33333333333331	18.723	4.234843949875972	7.153892993927002	87	163.0	11
1990-11-11	-3.1281		21.55954552	-0.954166666666667	0.0	92.01423408217278	347.0	1.2166666666666668	62.66666666666666	17.8286	9.12305258072299	8.102819919586182	87	164.0	11
1990-11-12	-3.1208		26.27531052	0.2041666666666667	0.0	84.11177765931647	0.0	1.5791666666666666	67.0	16.9765	4.612250801813288	8.08253002166748	87	165.0	11
1990-11-13	-3.1147		23.36131287	2.1250000000000004	3.7	88.99571236321574	240.0	1.7041666666666668	87.66666666666667	16.1649	6.347592856824075	7.442769527435303	87	166.0	11
1990-11-14	-3.1111		4.991970062	4.354166666666667	9.0	95.42923452996226	75.0	1.741666666666667	100.0	16.7609	1.5823580084722875	8.16615915298462	87	167.0	11
1990-11-15	-3.1122		7.762252331	3.8125	1.6	94.6815405510106	46.0	1.9708333333333328	100.0	22.7057	5.099850137777472	7.458913326263428	87	168.0	11
1990-11-16	-3.1131		12.72388268	5.495833333333334	14.6	93.62792998834402	194.0	1.8125	96.0	23.5514	3.926444098520812	5.944047927856445	87	169.0	11
1990-11-17	-3.1106		9.798346519	3.045833333333334	2.1	93.08866163727188	308.0	2.5916666666666672	100.0	35.1698	3.688786523934333	6.063643455505371	87	170.0	11
1990-11-18	-3.1079		25.57138252	-0.2782608695652174	0.0	92.389045406384	238.0	1.3956521739130432	50.333333333333336	36.3307	5.319580050917982	6.171734809875488	87	171.0	11
1990-11-19	-3.1051		18.06972694	-1.65	0.2	93.22875708251443	0.0	1.15	75.33333333333333	35.2969	1.621860844380661	6.622931480407715	87	172.0	11
1990-11-20	-3.1041		18.21234512	-0.7374999999999999	0.6	89.32453630772417	19.0	2.2000000000000006	92.0	33.9209	8.707508862654079	6.671492576599121	87	173.0	11
1990-11-21	-3.1066		16.38727951	-3.3624999999999994	0.2	85.63026493292432	345.0	2.4458333333333333	100.0	32.4371	7.662496081759635	7.488690853118896	87	174.0	11
1990-11-22	-3.1075		22.19248009	-7.104166666666664	0.2	83.66038347509233	309.0	1.2625	29.33333333333333	30.9473	4.527033993671603	7.852912902832031	87	175.0	11
1990-11-23	-3.106		17.20765877	-1.354166666666667	0.0	94.4868943780397	0.0	0.5583333333333332	96.0	29.4946	8.653387936353415	8.178426742553711	87	176.0	11
1990-11-24	-3.1037		11.46348667	1.4166666666666667	2.6	79.60214469357041	70.0	2.2208333333333337	96.0	28.0962	8.625853312485699	8.343997955322266	87	177.0	11
1990-11-25	-3.1008		7.709005833	0.6521739130434782	7.7	93.59200885618624	47.0	2.039130434782609	100.0	29.943	6.106447696710923	8.28960132598877	87	178.0	11
1990-11-26	-3.0981		14.22932053	-0.8250000000000001	0.0	94.6551006467382	343.0	1.7000000000000002	100.0	34.6073	15.387790341181438	9.6368727684021	87	179.0	11
1990-11-27	-3.096		15.85185337	-4.475	0.0	88.3292968955223	0.0	0.9708333333333332	21.0	33.8842	11.49829731027905	10.104162216186523	87	180.0	11
1990-11-28	-3.0945		11.94711494	-2.0333333333333337	0.4	87.69986735688377	215.0	2.145833333333333	92.0	32.6771	7.033958607889929	9.047933578491213	87	181.0	11
1990-11-29	-3.0936		15.89847565	0.0333333333333333	0.2	82.90708986775971	340.0	3.120833333333334	71.0	31.2976	7.476089744862766	5.848084449768066	87	182.0	11
1990-11-30	-3.0931		15.68137741	-4.791666666666666	0.0	67.10743447593346	340.0	3.4458333333333333	75.33333333333333	30.1489	12.69014288063981	5.480493068695068	87	183.0	11
1991-03-01	-3.093		62.47599411	-0.8826086956521739	0.0	80.82338959661172	55.0	1.4956521739130435	100.0	21.4673	19.37980548151608	-0.1819065809249878	95	-91.0	3
1991-03-02	-3.0932		67.11888885	-0.4791666666666666	0.6	84.39393965075266	130.0	1.4916666666666665	100.0	20.4467	28.547291626492978	-0.2497153282165527	95	-90.0	3
1991-03-03	-3.0938		63.11153412	-0.1625	4.7	86.69731444372933	124.0	1.5125	100.0	19.4716	8.286843771648217	-0.0164365768432617	95	-89.0	3
1991-03-04	-3.0946		66.35292053	0.1541666666666666	0.1	94.32380197899182	0.0	0.9958333333333336	100.0	18.5417	4.359426386141232	0.0063841640949249	95	-88.0	3
1991-03-05	-3.0956		105.4266052	-0.8583333333333333	0.0	82.12519345673847	0.0	0.7458333333333332	100.0	17.7134	4.312602395414403	0.0039514452219009	95	-87.0	3
1991-03-06	-3.0968		51.45002747	0.5375	0.1	88.21157756110887	144.0	1.7166666666666666	100.0	16.8451	4.272738723742984	0.0026995614171028	95	-86.0	3
1991-03-07	-3.0982		69.42581177	1.3416666666666668	0.0	80.54796653856944	170.0	2.170833333333333	100.0	16.205	1.702486725744623	0.0721203908324241	95	-85.0	3
1991-03-08	-3.0998		115.7153854	1.1958333333333333	0.0	81.62005748964827	149.0	1.5166666666666668	58.66666666666666	16.0987	4.03819832045017	0.0096452236175537	95	-84.0	3
1991-03-09	-3.1015		93.39700317	0.5958333333333333	0.0	83.97831596228625	128.0	1.4958333333333338	79.33333333333333	16.6703	1.3283943367583293	-0.0185069143772125	95	-83.0	3
1991-03-10	-3.1034		64.17843628	0.8583333333333334	0.4	93.81555461311444	140.0	1.3083333333333331	100.0	16.1996	3.887952574937239	-0.0526633560657501	95	-82.0	3
1991-03-11	-3.1053		90.23174286	2.5958333333333337	0.0	90.3519197020952	253.0	3.3708333333333336	100.0	16.2569	8.411225386578463	-0.0844227969646453	95	-81.0	3
1991-03-12	-3.1074		80.16661072	3.925	0.0	83.07359943122266	228.0	1.658333333333334	104.33333333333331	15.5567	5.706364728544479	-0.0737332701683044	95	-80.0	3
1991-03-13	-3.1096		74.61440277	-0.6458333333333333	9.7	91.97732585008974	26.0	1.5125	104.33333333333331	14.7701	5.015633825035882	0.0059317797422409	95	-79.0	3
1991-03-14	-3.1118		19.74941635	2.145833333333333	3.4	92.62259425670676	197.0	1.3291666666666666	100.0	14.0449	5.944541007992251	0.003782108426094	95	-78.0	3
1991-03-15	-3.1143		45.68458557	0.1583333333333331	0.0	84.23576299774741	266.0	2.0916666666666672	75.0	17.7438	1.3578021968677687	0.0024663433432579	95	-77.0	3
1991-03-16	-3.1182		120.3728027	-1.5458333333333336	0.0	65.29729079874163	0.0	1.054166666666667	46.0	16.9657	2.8338849452993298	0.0016398169100284	95	-76.0	3
1991-03-17	-3.1252		102.3662262	1.3	0.0	82.21045211657501	219.0	1.3708333333333331	87.66666666666667	16.1024	4.8253594731758644	0.0011267531663179	95	-75.0	3
1991-03-18	-3.1337		66.49581146	3.2	2.3	91.3435141704318	0.0	1.1916666666666664	104.33333333333331	16.4313	1.5678018370656424	0.0008126515895128	95	-74.0	3
1991-03-19	-3.15		61.43654251	3.804166666666667	4.1	93.8195009367364	150.0	2.05	100.0	20.7239	0.8358072107242636	0.0005960408598184	95	-73.0	3
1991-03-20	-3.1654		73.36286163	5.408333333333332	1.7	94.11573353047191	199.0	1.2708333333333333	96.0	24.2655	2.932122626245734	0.0004338023136369	95	-72.0	3
1991-03-21	-3.1696		79.2660141	4.341666666666666	5.5	92.20411026590182	145.0	1.6000000000000003	100.0	24.1672	1.2102829517656846	0.0002782028168439	95	-71.0	3
1991-03-22	-3.1668		54.3458519	3.875	1.0	93.51901662258736	208.0	1.1416666666666668	100.0	27.1076	2.659293539430353	0.0001676948741078	95	-70.0	3
1991-03-23	-3.1629		42.91015244	0.9666666666666665	0.6	90.83265841775084	334.0	2.3041666666666663	100.33333333333331	26.6444	5.4675102485445555	0.0001326636411249	95	-69.0	3
1991-03-24	-3.1598		75.7292099	-1.6375000000000002	0.1	79.68710465152472	306.0	1.620833333333333	87.66666666666667	25.6864	7.829625223966446	0.0001148171722888	95	-68.0	3
1991-03-25	-3.1578		161.4775696	3.225	0.0	63.87135672353542	311.0	2.254166666666667	54.333333333333336	24.4768	7.701915428431065	8.127838373184204e-05	95	-67.0	3
1991-03-26	-3.1567		138.8792877	3.9521739130434783	0.0	80.13196779459771	46.0	1.1	87.66666666666667	23.3397	7.365070684042969	4.114396870136261e-05	95	-66.0	3
1991-03-27	-3.1564		144.8247986	3.125	0.0	64.74378317269617	0.0	1.708333333333333	46.333333333333336	22.2182	9.430637338454357	1.2654345482587814e-05	95	-65.0	3
1991-03-28	-3.1569		112.5302429	2.083333333333333	0.0	70.16722041340309	0.0	1.0625	71.0	21.1533	11.859444132553522	4.3231528252363205e-05	95	-64.0	3
1991-03-29	-3.1578		178.7526398	5.383333333333333	0.0	55.68284797418922	0.0	2.591666666666667	25.33333333333333	20.1407	5.4765559854630315	0.0001151650212705	95	-63.0	3
1991-03-30	-3.1593		79.58335876	3.7375	1.2	52.780121167021456	247.0	4.666666666666667	67.0	19.1771	4.0603794791975725	0.0001192409545183	95	-62.0	3
1991-03-31	-3.1623		191.3955994	2.425	1.3	39.51628610393591	325.0	3.8	21.0	18.5608	6.024157335764719	8.012773469090462e-05	95	-61.0	3
1991-04-01	-3.1667		116.6993637	6.791666666666667	1.0	65.2061487660942	245.0	2.725	75.0	17.8897	6.051896230768731	5.7483091950416565e-05	95	-60.0	4
1991-04-02	-3.1704		82.22225952	8.504166666666668	0.0	85.28645509461492	223.0	3.4791666666666674	100.0	17.118	6.493874020329517	3.529712557792664e-05	95	-59.0	4
1991-04-03	-3.1736		112.8772507	10.133333333333333	0.2	70.45752734503058	222.0	3.616666666666666	91.66666666666669	16.1342	1.3385373299905556	4.851259291172028e-06	95	-58.0	4
1991-04-04	-3.1759		180.3495331	6.954166666666667	0.0	62.0832864228377	218.0	2.316666666666666	42.0	15.3396	4.860692710929812	-1.747533679008484e-05	95	-57.0	4
1991-04-05	-3.1773		83.58444214	7.391666666666667	0.7	80.6800103114326	128.0	1.8875	100.33333333333331	14.5554	6.136731991016348	-2.050586044788361e-05	95	-56.0	4
1991-04-06	-3.1795		79.50998688	7.745833333333333	0.0	82.1255501547914	175.0	1.4708333333333332	100.0	14.0124	5.463277928563214	-2.201646566390991e-06	95	-55.0	4
1991-04-07	-3.1878		169.6840057	7.837499999999999	0.0	66.22519699685753	210.0	1.775	54.333333333333336	13.2685	4.127031167944852	4.190299659967423e-05	95	-54.0	4
1991-04-08	-3.1941		159.1304321	6.504347826086956	0.8	78.65741505242127	0.0	1.3434782608695657	67.0	12.6013	8.547610050143112	6.4043328166008e-05	95	-53.0	4
1991-04-09	-3.1957		177.260498	6.31304347826087	0.0	70.80225758795912	0.0	1.1347826086956525	21.0	12.1849	6.0426038527049615	2.7813948690891262e-05	95	-52.0	4
1991-04-10	-3.1987		176.0608215	7.954166666666666	0.0	55.16277614811396	0.0	2.0	25.33333333333333	11.5228	6.531298873649315	-5.373731255531311e-06	95	-51.0	4
1991-04-11	-3.209		126.1191711	9.941666666666668	0.0	54.84563042471508	190.0	2.066666666666668	46.0	10.9366	3.452461011424482	-3.7416815757751465e-05	95	-50.0	4
1991-04-12	-3.222		198.9500275	9.675000000000002	0.0	53.331142304745306	174.0	1.929166666666667	13.0	10.3981	4.774378153674921	-6.76056370139122e-05	95	-49.0	4
1991-04-13	-3.2289		174.7204742	11.004166666666668	0.0	57.881588343520974	177.0	1.770833333333333	50.333333333333336	9.89393	3.9628388215190378	0.0156804844737052	95	-48.0	4
1991-04-14	-3.2346		120.0604858	6.137499999999998	0.0	66.20639313485684	346.0	2.2750000000000004	62.66666666666666	9.41774	5.179714521371817	0.0223880112171173	95	-47.0	4
1991-04-15	-3.2373		194.9418793	7.466666666666668	0.0	50.1099227851248	327.0	3.8791666666666655	54.333333333333336	8.96603	3.0857632300228954	-0.0255208015441894	95	-46.0	4
1991-04-16	-3.2356		164.85495	4.187500000000001	1.8	58.20866173313246	270.0	3.325	71.0	8.53668	6.18799497967348	-0.0172128081321716	95	-45.0	4
1991-04-17	-3.2325		109.4380569	-1.2541666666666669	0.9	80.37130873113585	346.0	4.150000000000001	83.33333333333333	8.57956	4.436773342596001	0.0063466429710388	95	-44.0	4
1991-04-18	-3.2298		203.2187805	-1.7086956521739125	0.0	68.40972889121215	346.0	2.382608695652174	38.0	8.0051	7.891774251128691	0.0040178745985031	95	-43.0	4
1991-04-19	-3.2281		203.3517914	-1.3166666666666664	0.0	57.60783485712378	329.0	2.316666666666667	46.0	7.5495	5.582067793645692	0.0026109591126441	95	-42.0	4
1991-04-20	-3.2273		180.8522949	-1.4666666666666668	0.0	62.34045466919922	348.0	2.9291666666666667	33.666666666666664	7.15622	8.241750450473516	0.0790213271975517	95	-41.0	4
1991-04-21	-4.3816		222.7096252	0.1833333333333331	0.0	52.14916034619004	198.0	1.2541666666666669	33.666666666666664	6.7997	0.09339931039863339	0.0072481632232666	95	-40.0	4
1991-04-22	-10.8551		208.7727356	2.958333333333334	0.0	58.50947376804243	0.0	1.4208333333333336	46.0	6.73469	0.2191249075536352	0.0438537299633026	95	-39.0	4
1991-04-23	-13.9038		215.6614075	2.8875	0.8	76.91959667992052	0.0	1.0041666666666669	33.666666666666664	6.3196	0.31497789000697957	-0.0361723899841308	95	-38.0	4
1991-04-24	-14.2161		205.0077515	6.182608695652173	0.0	48.222115369899576	0.0	1.173913043478261	42.0	6.16471	0.30212841552359593	-0.0658026337623596	95	-37.0	4
1991-04-25	-36.8		176.2258606	4.1875	0.0	52.955029473703554	26.0	1.9583333333333333	50.333333333333336	5.77337	0.14183702829858075	-0.075305163860321	95	-36.0	4
1991-04-26	-36.8		190.6656342	2.2166666666666663	2.9	86.51905192541443	124.0	1.3708333333333331	83.66666666666667	5.45449	0.1013535714976609	-0.0824993252754211	95	-35.0	4
1991-04-27	-36.8		195.1838531	5.895833333333333	0.0	55.40829738970046	0.0	1.6166666666666665	92.0	5.90313	0.0	-0.0883998870849609	95	-34.0	4
1991-04-28	-36.8		217.3563843	6.449999999999999	0.0	46.2881348019381	0.0	2.5875	33.666666666666664	5.34744	0.014434265515991074	-0.3955364525318146	95	-33.0	4
1991-04-29	-36.8		232.6460419	4.966666666666668	10.2	63.49798298172965	44.0	3.1666666666666665	96.0	4.97052	0.0	0.0055493712425231	95	-32.0	4
1991-04-30	-36.8		102.8180618	5.270833333333333	5.1	87.80275330848835	46.0	2.65	96.0	7.63463	0.03277361641781356	-0.0469647943973541	95	-31.0	4
1991-05-01	-36.8		22.65206337	3.6625	10.7	89.68286161651424	349.0	3.1124999999999994	100.0	7.57269	0.0	-0.0002470612525939	95	-30.0	5
1991-05-02	-36.8		55.28897858	4.395833333333333	0.6	82.49108062551112	344.0	3.229166666666666	96.0	9.34559	0.0	0.0067948698997497	95	-29.0	5
1991-05-03	-36.8		129.789566	6.879166666666666	6.9	70.8957494930486	0.0	0.9041666666666668	75.0	7.33119	0.018882030078148485	0.0043575316667556	95	-28.0	5
1991-05-04	-36.8		43.31116486	4.283333333333335	0.5	91.44297927441352	20.0	2.9416666666666664	100.0	8.15276	0.019214430265808033	0.0028350204229354	95	-27.0	5
1991-05-05	-36.8		173.6303558	5.4375	0.0	52.658036871444246	21.0	3.4708333333333337	71.0	6.76513	0.019494160491979988	0.001856792718172	95	-26.0	5
1991-05-06	-36.8		297.3138123	4.770833333333333	0.0	44.98713981618563	2.0	3.2833333333333328	4.333333333333333	5.8981	0.03841502390906091	0.0012274887412786	95	-25.0	5
1991-05-07	-36.8		308.9289551	6.220833333333335	0.0	47.78071346533866	160.0	1.3958333333333337	8.666666666666666	5.37509	0.03420492628789596	0.0008490700274705	95	-24.0	5
1991-05-08	-36.8		245.0281677	7.579166666666668	0.0	52.45477331168457	48.0	1.6625000000000003	50.333333333333336	5.01123	0.008652772963866615	0.000599673949182	95	-23.0	5
1991-05-09	-36.8		228.8626556	6.329166666666667	0.0	58.15161066817159	150.0	1.7625	54.333333333333336	4.72423	0.0046420365328351055	0.0004213892389088	95	-22.0	5
1991-05-10	-36.8		293.0994568	11.608333333333334	0.0	48.91634754254619	243.0	3.633333333333333	17.0	4.47732	0.004048503578650921	0.1423573344945907	95	-21.0	5
1991-05-11	-36.8		240.0962219	12.5875	0.0	54.39679698694962	245.0	3.4875000000000007	50.0	4.25391	0.11396578044998751	-0.0237701535224914	95	-20.0	5
1991-05-12	-36.8		216.8784332	10.975	0.0	65.52267191308819	0.0	2.0375	37.66666666666666	4.04636	0.08853438643694514	-0.0184409022331237	95	-19.0	5
1991-05-13	-36.8		227.9578094	11.917391304347827	0.1	66.73833337500312	232.0	2.6521739130434785	75.33333333333333	3.85104	0.032314899465828724	0.007669448852539	95	-18.0	5
1991-05-14	-36.8		137.5669861	7.995833333333333	12.4	86.69316479148159	284.0	3.366666666666666	71.33333333333333	3.69114	0.07824909381167074	0.0445423126220703	95	-17.0	5
1991-05-15	-36.8		15.61498642	4.791666666666667	6.5	91.58407751430263	345.0	2.995833333333333	100.0	7.13651	0.02286090486601053	0.0174695253372192	95	-16.0	5
1991-05-16	-36.8		81.65409088	5.133333333333333	11.5	93.445990430311	44.0	2.9166666666666665	100.0	7.17611	0.0	0.0044701099395751	95	-15.0	5
1991-05-17	-36.8		118.2651749	3.5416666666666674	0.1	90.77200710996642	346.0	3.1083333333333325	100.0	9.03299	0.0	0.007555603981018	95	-14.0	5
1991-05-18	-36.8		293.0623779	5.712499999999999	0.0	66.53308543571274	324.0	0.9333333333333332	58.66666666666666	6.69329	0.0	-0.00901460647583	95	-13.0	5
1991-05-19	-36.8		322.5014343	10.520833333333334	1.2	47.82363296221804	246.0	2.3625000000000003	16.666666666666668	5.50719	0.026244938100304507	-0.0001065731048583	95	-12.0	5
1991-05-20	-0.55		100.1844635	10.065217391304348	1.9	69.61720736913503	201.0	2.556521739130435	62.66666666666666	5.1608	0.06951768902136238	0.0982894897460937	95	-11.0	5
1991-05-21	-0.55		272.8783264	12.329166666666666	0.0	42.12457511705218	311.0	3.766666666666668	46.333333333333336	5.11085	0.10998027248419238	0.0147106647491455	95	-10.0	5
1991-05-22	-6.5583		178.305191	10.191666666666668	1.7	63.79819630768034	344.0	2.9125	75.0	4.56929	0.14396840373973796	0.0044059753417968	95	-9.0	5
1991-05-23	-36.8		138.0527649	6.904166666666666	0.0	54.180893880086245	350.0	3.7208333333333328	75.0	4.64533	0.21191912329523638	-0.0654218196868896	95	-8.0	5
1991-05-24	-36.8		296.2849731	7.666666666666665	0.0	45.6828839565793	350.0	2.2208333333333337	54.333333333333336	4.20982	0.03608005403742613	-0.0537905693054199	95	-7.0	5
1991-05-25	-36.8		256.7122803	7.241666666666668	7.1	69.03415784199028	183.0	1.0583333333333331	75.33333333333333	3.91392	0.011272010295767288	0.0150313377380371	95	-6.0	5
1991-05-26	-0.55		232.6482239	8.579166666666667	0.3	56.13548789497379	0.0	1.520833333333333	54.333333333333336	5.61668	0.15383501385836998	0.0026612281799316	95	-5.0	5
1991-05-27	-36.8		268.660553	9.420833333333333	0.0	63.26483617360399	0.0	2.029166666666667	50.333333333333336	4.67994	0.0	-0.0546514987945556	95	-4.0	5
1991-05-28	-36.8		233.3247375	12.525	0.0	54.6682621296404	0.0	1.2	62.66666666666666	4.09924	0.010777001771041095	-0.2106422185897827	95	-3.0	5
1991-05-29	-36.8		311.7732544	13.999999999999998	0.0	47.722950380444864	353.0	1.8625000000000005	50.333333333333336	3.74498	0.0060021434533532834	-0.1061864420771598	95	-2.0	5
1991-05-30	-0.55		316.0409851	13.683333333333335	0.0	58.28335173902824	0.0	1.4416666666666669	67.0	3.49574	0.4044714101428561	0.0044635385274887	95	-1.0	5
1991-05-31	-0.55		165.8187256	10.74782608695652	0.0	49.1088752867511	0.0	2.2347826086956526	50.333333333333336	3.29748	0.10188234955998413	0.0027045533061027	95	0.0	5
1991-06-01	-0.55		300.2306519	8.012500000000001	0.2	68.78496750026622	320.0	2.0	38.0	3.126	0.15464526577523746	0.0017564557492733	95	1.0	6
1991-06-02	-6.0627		266.2764587	8.487499999999999	0.9	72.7505175155979	310.0	1.625	71.33333333333333	3.02055	0.08997838587834765	0.0011606141924858	95	2.0	6
1991-06-03	-5.6324		178.3108063	8.6	1.8	67.6990212284554	0.0	1.125	71.0	3.08085	0.11718129523952621	0.0008051777258515	95	3.0	6
1991-06-04	-5.4953		16.08096695	7.512499999999999	13.1	96.06141238694056	40.0	2.625	100.0	3.29357	0.3140454716933276	0.0005683922208845	95	4.0	6
1991-06-05	-0.55		163.7576904	9.2375	0.2	83.2193327336403	240.0	1.75	92.0	6.82306	0.23801967538072508	0.0004034736193716	95	5.0	6
1991-06-06	-4.7459		306.7717285	10.575	0.0	62.90270080169948	200.0	1.875	25.33333333333333	4.95146	0.2734415577133822	0.0085392002947628	95	6.0	6
1991-06-07	-7.9529		267.6391296	12.275	1.0	60.39403443756152	140.0	1.2857142857142858	37.66666666666666	3.9891	0.4244750035436837	0.077272742986679	95	7.0	6
1991-06-08	-9.2717		21.22645187	10.35	4.0	90.49952399759113	50.0	1.125	100.0	3.72742	0.5214405521078438	0.2046589851379394	95	8.0	6
1991-06-09	-10.3703		98.73654175	10.8375	1.5	97.29143308857428	0.0	0.75	100.0	4.35633	0.8485431663524308	-0.0397713184356689	95	9.0	6
1991-06-10	-10.5672		99.9422226	12.825	6.3	74.79680623999585	0.0	1.125	79.33333333333333	4.03648	2.3915152492735587	-0.0210715532302856	95	10.0	6
1991-06-11	-0.55		212.9655914	12.55	0.0	83.8262850810175	210.0	1.0	62.66666666666666	5.1884	0.4715766751166958	-0.0572504997253418	95	11.0	6
1991-06-12	-3.1533		183.1971893	13.666666666666664	4.2	77.41219360117543	240.0	1.7388888888888887	66.66666666666667	4.14906	0.3124503100746294	0.0030304789543151	95	12.0	6
1991-06-13	-9.1097		63.28710556	11.949999999999998	1.0	88.66860758440903	135.0	1.2083333333333333	79.33333333333333	4.6916	0.3457921471436396	-0.0126619338989257	95	13.0	6
1991-06-14	-9.4224		251.3591919	13.312500000000002	0.1	67.63283733481327	200.0	1.5041666666666669	33.666666666666664	4.15989	0.537663334006923	-0.0289373397827148	95	14.0	6
1991-06-15	-9.8675		211.3965607	11.7875	4.2	79.19591575157926	0.0	1.116666666666667	62.66666666666666	3.64744	0.6155271102582685	-0.0431396961212158	95	15.0	6
1991-06-16	-10.104		262.7498169	13.65	0.1	67.01485797988161	220.0	1.491666666666667	54.333333333333336	4.40319	2.04820086438389	-0.0525398850440979	95	16.0	6
1991-06-17	-10.2108		234.8744507	13.404166666666669	4.4	76.2100344130351	0.0	0.8749999999999999	62.66666666666666	3.74571	1.1665428125687896	-0.0622244477272033	95	17.0	6
1991-06-18	-10.1019		84.24238586	11.53478260869565	17.4	80.39214151020843	0.0	1.5260869565217392	83.33333333333333	4.49096	0.5449600809837933	-0.0708353519439697	95	18.0	6
1991-06-19	-10.0046		235.9613953	12.345833333333331	0.0	69.38780886329431	175.0	2.795833333333334	71.0	9.28123	0.9416049878702866	-0.0157883763313293	95	19.0	6
1991-06-20	-0.55		285.2817688	13.570833333333333	0.0	65.7142789069867	178.0	1.6583333333333332	13.0	6.42763	0.911670763772879	0.0012865662574768	95	20.0	6
1991-06-21	-0.91106		300.8452148	13.012499999999998	0.0	63.029051700225466	0.0	2.0625	63.0	5.0519	0.26450196784983826	-0.0328459739685058	95	21.0	6
1991-06-22	-2.0762		193.4321594	12.9625	0.4	74.94696673855566	194.0	1.2	96.0	4.33666	0.35736128954013574	-0.0076794624328613	95	22.0	6
1991-06-23	-3.5221		291.4103088	15.370833333333335	0.2	67.28178522816542	243.0	2.2375000000000003	42.0	4.01959	0.7309060452434406	-0.041129782795906	95	23.0	6
1991-06-24	-4.0412		132.8036652	14.291666666666666	8.1	89.057218618735	0.0	0.5333333333333333	92.0	3.74796	1.1502378462827498	0.0099077820777893	95	24.0	6
1991-06-25	-4.6388		270.9250183	15.141666666666666	0.0	62.96098370424218	247.0	2.270833333333334	63.0	5.72379	1.8650736410070494	0.0038322657346725	95	25.0	6
1991-06-26	-4.7292		41.23814392	12.745833333333332	4.5	85.8552967104092	211.0	1.2208333333333332	96.0	4.57597	1.930477974610189	0.0024653673171997	95	26.0	6
1991-06-27	-6.0399		177.1317139	13.791666666666666	0.1	82.56511721504928	0.0	1.6875	62.66666666666666	5.13923	1.069214386558385	0.001616321504116	95	27.0	6
1991-06-28	-6.5734		105.1065521	12.979166666666666	12.5	83.29482908080095	0.0	1.8208333333333333	71.0	4.31544	2.458901692866338	0.0010791886597871	95	28.0	6
1991-06-29	-6.6496		148.6158295	13.130434782608695	7.3	80.70273989901806	47.0	1.6521739130434785	96.0	7.61043	2.77596868240062	0.0007590660825371	95	29.0	6
1991-06-30	-1.106		234.3931274	13.041666666666666	0.2	83.99997093166861	0.0	1.5791666666666668	71.0	7.7666	1.1345179199026745	0.0005380632355809	95	30.0	6
1991-07-01	-6.9074		193.2783051	14.345833333333331	0.5	76.46892423412956	0.0	1.1541666666666666	75.33333333333333	5.9304	1.0216835604425651	0.0003769285976886	95	31.0	7
1991-07-02	-6.9732		255.1958313	17.352173913043476	0.0	71.62635087189203	0.0	1.2695652173913046	50.333333333333336	5.08231	2.3381256258361582	0.0002315009478479	95	32.0	7
1991-07-03	-0.55		301.1863708	20.23333333333333	0.0	56.32899831072701	0.0	0.8916666666666667	12.666666666666666	4.48784	2.2609645932972193	0.0001323855249211	95	33.0	7
1991-07-04	-6.9159		304.682312	21.4625	0.0	56.43392998743991	0.0	0.5416666666666666	17.0	4.11743	0.9618649769721813	7.818768790457398e-05	95	34.0	7
1991-07-05	-6.8632		298.1538696	22.31304347826088	0.0	58.373363782418494	0.0	1.5521739130434784	13.0	3.85146	0.996474279270225	4.7037232434377074e-05	95	35.0	7
1991-07-06	-4.1386		297.8084717	23.000000000000004	0.0	57.27598307293017	0.0	1.1958333333333335	13.0	3.63666	1.5542952795229388	2.8731476049870253e-05	95	36.0	7
1991-07-07	-4.6283		294.4988708	23.829166666666666	0.0	60.1997392213098	151.0	1.1083333333333332	13.0	3.44918	1.878970827383914	1.6773701645433903e-05	95	37.0	7
1991-07-08	-3.0163		289.6306152	22.066666666666663	0.0	55.9706349119033	0.0	1.3541666666666667	17.0	3.27823	1.1066745284039954	9.288720320910215e-06	95	38.0	7
