Date,thermistorDepth,V1
2018-08-13,0.5,25.8027083333333
2018-08-13,1,25.3904166666667
2018-08-13,1.5,25.09
2018-08-13,2,24.4172916666667
2018-08-13,2.5,23.4833333333333
2018-08-13,3,22.3858333333333
2018-08-13,3.5,20.7108333333333
2018-08-13,4,18.0779166666667
2018-08-13,4.5,15.2077083333333
2018-08-14,0.05,26.2383333333333
2018-08-14,0.5,25.9866666666667
2018-08-14,1,25.7227083333333
2018-08-14,1.5,25.4414583333333
2018-08-14,2,24.7729166666667
2018-08-14,2.5,23.745625
2018-08-14,3,22.5166666666667
2018-08-14,3.5,20.7785416666667
2018-08-14,4,18.113125
2018-08-14,4.5,15.2595833333333
2018-08-15,0.05,25.9310416666667
2018-08-15,0.5,25.79875
2018-08-15,1,25.6435416666667
2018-08-15,1.5,25.4752083333333
2018-08-15,2,25.015
2018-08-15,2.5,23.985
2018-08-15,3,22.6539583333333
2018-08-15,3.5,20.801875
2018-08-15,4,18.1427083333333
2018-08-15,4.5,15.3095833333333
2018-08-16,0.05,26.0966666666667
2018-08-16,0.5,25.8877083333333
2018-08-16,1,25.7008333333333
2018-08-16,1.5,25.5483333333333
2018-08-16,2,25.1458333333333
2018-08-16,2.5,24.0816666666667
2018-08-16,3,22.67125
2018-08-16,3.5,20.8
2018-08-16,4,18.209375
2018-08-16,4.5,15.3441666666667
2018-08-17,0.05,25.8966666666667
2018-08-17,0.5,25.8125
2018-08-17,1,25.5558333333333
2018-08-17,1.5,25.4377083333333
2018-08-17,2,25.1708333333333
2018-08-17,2.5,24.175
2018-08-17,3,22.7358333333333
2018-08-17,3.5,20.8227083333333
2018-08-17,4,18.2308333333333
2018-08-17,4.5,15.4022916666667
2018-08-18,0.05,25.184375
2018-08-18,0.5,25.08125
2018-08-18,1,24.9875
2018-08-18,1.5,24.9185416666667
2018-08-18,2,24.8379166666667
2018-08-18,2.5,24.433125
2018-08-18,3,22.9564583333333
2018-08-18,3.5,20.888125
2018-08-18,4,18.2729166666667
2018-08-18,4.5,15.4708333333333
2018-08-19,0.05,24.855625
2018-08-19,0.5,24.71375
2018-08-19,1,24.5925
2018-08-19,1.5,24.5
2018-08-19,2,24.4329166666667
2018-08-19,2.5,24.2820833333333
2018-08-19,3,23.0608333333333
2018-08-19,3.5,20.9341666666667
2018-08-19,4,18.2772916666667
2018-08-19,4.5,15.505
2018-08-20,0.05,24.6222916666667
2018-08-20,0.5,24.580625
2018-08-20,1,24.485625
2018-08-20,1.5,24.369375
2018-08-20,2,24.2752083333333
2018-08-20,2.5,24.0335416666667
2018-08-20,3,23.114375
2018-08-20,3.5,20.9483333333333
2018-08-20,4,18.319375
2018-08-20,4.5,15.5266666666667
2018-08-21,0.05,23.7752083333333
2018-08-21,0.5,23.7802083333333
2018-08-21,1,23.7795833333333
2018-08-21,1.5,23.7697916666667
2018-08-21,2,23.748125
2018-08-21,2.5,23.6722916666667
2018-08-21,3,23.04375
2018-08-21,3.5,20.90375
2018-08-21,4,18.4004166666667
2018-08-21,4.5,15.5991666666667
2018-08-22,0.05,23.0516666666667
2018-08-22,0.5,22.9322916666667
2018-08-22,1,22.7885416666667
2018-08-22,1.5,22.7202083333333
2018-08-22,2,22.6797916666667
2018-08-22,2.5,22.6333333333333
2018-08-22,3,22.435
2018-08-22,3.5,21.15875
2018-08-22,4,18.4127083333333
2018-08-22,4.5,15.6283333333333
2018-08-23,0.05,22.749375
2018-08-23,0.5,22.6929166666667
2018-08-23,1,22.5825
2018-08-23,1.5,22.4189583333333
2018-08-23,2,22.3239583333333
2018-08-23,2.5,22.2383333333333
2018-08-23,3,22.065
2018-08-23,3.5,21.3508333333333
2018-08-23,4,18.5366666666667
2018-08-23,4.5,15.69
2018-08-24,0.05,22.319375
2018-08-24,0.5,22.3264583333333
2018-08-24,1,22.309375
2018-08-24,1.5,22.2466666666667
2018-08-24,2,22.1785416666667
2018-08-24,2.5,22.1058333333333
2018-08-24,3,21.9635416666667
2018-08-24,3.5,21.338125
2018-08-24,4,18.6402083333333
2018-08-24,4.5,15.7335416666667
2018-08-25,0.05,21.8527083333333
2018-08-25,0.5,21.7260416666667
2018-08-25,1,21.6572916666667
2018-08-25,1.5,21.62
2018-08-25,2,21.5977083333333
2018-08-25,2.5,21.5839583333333
2018-08-25,3,21.5433333333333
2018-08-25,3.5,21.1629166666667
2018-08-25,4,18.7358333333333
2018-08-25,4.5,15.7870833333333
2018-08-26,0.05,22.0666666666667
2018-08-26,0.5,21.9977083333333
2018-08-26,1,21.830625
2018-08-26,1.5,21.6979166666667
2018-08-26,2,21.6264583333333
2018-08-26,2.5,21.5691666666667
2018-08-26,3,21.4572916666667
2018-08-26,3.5,21.1277083333333
2018-08-26,4,18.8827083333333
2018-08-26,4.5,15.8658333333333
2018-08-27,0.05,22.2872916666667
2018-08-27,0.5,22.2635416666667
2018-08-27,1,22.1808333333333
2018-08-27,1.5,21.9666666666667
2018-08-27,2,21.8172916666667
2018-08-27,2.5,21.660625
2018-08-27,3,21.5333333333333
2018-08-27,3.5,21.1716666666667
2018-08-27,4,18.9439583333333
2018-08-27,4.5,15.993125
2018-08-28,0.05,22.4055319148936
2018-08-28,0.5,22.3544680851064
2018-08-28,1,22.2889361702128
2018-08-28,1.5,22.2
2018-08-28,2,21.9508510638298
2018-08-28,2.5,21.7672340425532
2018-08-28,3,21.5004255319149
2018-08-28,3.5,21.0304255319149
2018-08-28,4,19.0604255319149
2018-08-28,4.5,16.1623404255319
2018-08-29,0.05,21.6779166666667
2018-08-29,0.5,21.6747916666667
2018-08-29,1,21.6629166666667
2018-08-29,1.5,21.6408333333333
2018-08-29,2,21.58625
2018-08-29,2.5,21.4952083333333
2018-08-29,3,21.36375
2018-08-29,3.5,20.9229166666667
2018-08-29,4,19.084375
2018-08-29,4.5,16.2295833333333
2018-08-30,0.05,21.2602083333333
2018-08-30,0.5,21.2264583333333
2018-08-30,1,21.1777083333333
2018-08-30,1.5,21.0552083333333
2018-08-30,2,20.966875
2018-08-30,2.5,20.9264583333333
2018-08-30,3,20.8445833333333
2018-08-30,3.5,20.614375
2018-08-30,4,19.1910416666667
2018-08-30,4.5,16.2758333333333
2018-08-31,0.05,21.3829166666667
2018-08-31,0.5,21.356875
2018-08-31,1,21.2914583333333
2018-08-31,1.5,21.1547916666667
2018-08-31,2,20.93125
2018-08-31,2.5,20.8429166666667
2018-08-31,3,20.7166666666667
2018-08-31,3.5,20.436875
2018-08-31,4,19.3195833333333
2018-08-31,4.5,16.4577083333333
2018-09-01,0.05,21.8908333333333
2018-09-01,0.5,21.703125
2018-09-01,1,21.559375
2018-09-01,1.5,21.3391666666667
2018-09-01,2,21.0925
2018-09-01,2.5,20.9189583333333
2018-09-01,3,20.7414583333333
2018-09-01,3.5,20.4170833333333
2018-09-01,4,19.271875
2018-09-01,4.5,16.5920833333333
2018-09-02,0.05,22.306875
2018-09-02,0.5,22.203125
2018-09-02,1,21.92875
2018-09-02,1.5,21.6395833333333
2018-09-02,2,21.26
2018-09-02,2.5,21.0004166666667
2018-09-02,3,20.7654166666667
2018-09-02,3.5,20.445625
2018-09-02,4,19.24375
2018-09-02,4.5,16.6697916666667
2018-09-03,0.05,22.1279166666667
2018-09-03,0.5,21.9952083333333
2018-09-03,1,21.8002083333333
2018-09-03,1.5,21.65625
2018-09-03,2,21.3895833333333
2018-09-03,2.5,21.0916666666667
2018-09-03,3,20.80375
2018-09-03,3.5,20.4302083333333
2018-09-03,4,19.1810416666667
2018-09-03,4.5,16.6614583333333
2018-09-04,0.05,22.3435416666667
2018-09-04,0.5,22.315625
2018-09-04,1,22.1391666666667
2018-09-04,1.5,21.9345833333333
2018-09-04,2,21.6758333333333
2018-09-04,2.5,21.29375
2018-09-04,3,20.9308333333333
2018-09-04,3.5,20.5083333333333
2018-09-04,4,19.1729166666667
2018-09-04,4.5,16.790625
2018-09-05,0.05,21.94
2018-09-05,0.5,21.9422916666667
2018-09-05,1,21.9172916666667
2018-09-05,1.5,21.8352083333333
2018-09-05,2,21.6216666666667
2018-09-05,2.5,21.2879166666667
2018-09-05,3,20.9414583333333
2018-09-05,3.5,20.4408333333333
2018-09-05,4,19.1920833333333
2018-09-05,4.5,16.9429166666667
2018-09-06,0.05,21.315625
2018-09-06,0.5,21.2402083333333
2018-09-06,1,21.0385416666667
2018-09-06,1.5,20.976875
2018-09-06,2,20.925625
2018-09-06,2.5,20.8727083333333
2018-09-06,3,20.7214583333333
2018-09-06,3.5,20.3339583333333
2018-09-06,4,19.2314583333333
2018-09-06,4.5,16.9922916666667
2018-09-07,0.05,21.0925
2018-09-07,0.5,21.06875
2018-09-07,1,20.9570833333333
2018-09-07,1.5,20.7639583333333
2018-09-07,2,20.6520833333333
2018-09-07,2.5,20.56125
2018-09-07,3,20.4314583333333
2018-09-07,3.5,20.1860416666667
2018-09-07,4,19.3216666666667
2018-09-07,4.5,17.0402083333333
2018-09-08,0.05,20.89875
2018-09-08,0.5,20.8754166666667
2018-09-08,1,20.826875
2018-09-08,1.5,20.6239583333333
2018-09-08,2,20.5120833333333
2018-09-08,2.5,20.4295833333333
2018-09-08,3,20.3079166666667
2018-09-08,3.5,20.0972916666667
2018-09-08,4,19.36625
2018-09-08,4.5,17.1277083333333
2018-09-09,0.05,20.5395833333333
2018-09-09,0.5,20.506875
2018-09-09,1,20.4495833333333
2018-09-09,1.5,20.3177083333333
2018-09-09,2,20.2370833333333
2018-09-09,2.5,20.1489583333333
2018-09-09,3,20.0689583333333
2018-09-09,3.5,19.9141666666667
2018-09-09,4,19.33625
2018-09-09,4.5,17.1810416666667
2018-09-10,0.05,20.3741666666667
2018-09-10,0.5,20.279375
2018-09-10,1,20.1352083333333
2018-09-10,1.5,20.0270833333333
2018-09-10,2,19.9358333333333
2018-09-10,2.5,19.8539583333333
2018-09-10,3,19.7664583333333
2018-09-10,3.5,19.6377083333333
2018-09-10,4,19.2025
2018-09-10,4.5,17.3166666666667
2018-09-11,0.05,20.5158333333333
2018-09-11,0.5,20.4285416666667
2018-09-11,1,20.198125
2018-09-11,1.5,19.9852083333333
2018-09-11,2,19.8775
2018-09-11,2.5,19.7714583333333
2018-09-11,3,19.64125
2018-09-11,3.5,19.4552083333333
2018-09-11,4,19.085
2018-09-11,4.5,17.414375
2018-09-12,0.05,20.6708333333333
2018-09-12,0.5,20.5422916666667
2018-09-12,1,20.3810416666667
2018-09-12,1.5,20.2229166666667
2018-09-12,2,20.0627083333333
2018-09-12,2.5,19.93375
2018-09-12,3,19.7654166666667
2018-09-12,3.5,19.5289583333333
2018-09-12,4,19.1270833333333
2018-09-12,4.5,17.4352083333333
2018-09-13,0.05,20.9164583333333
2018-09-13,0.5,20.8654166666667
2018-09-13,1,20.7122916666667
2018-09-13,1.5,20.4066666666667
2018-09-13,2,20.2072916666667
2018-09-13,2.5,20.06
2018-09-13,3,19.8895833333333
2018-09-13,3.5,19.613125
2018-09-13,4,19.1060416666667
2018-09-13,4.5,17.40375
2018-09-14,0.05,21.4627083333333
2018-09-14,0.5,21.2016666666667
2018-09-14,1,21.000625
2018-09-14,1.5,20.8847916666667
2018-09-14,2,20.535625
2018-09-14,2.5,20.2291666666667
2018-09-14,3,19.9920833333333
2018-09-14,3.5,19.6810416666667
2018-09-14,4,19.1066666666667
2018-09-14,4.5,17.4016666666667
2018-09-15,0.05,22.26125
2018-09-15,0.5,21.875
2018-09-15,1,21.2685416666667
2018-09-15,1.5,20.9735416666667
2018-09-15,2,20.7095833333333
2018-09-15,2.5,20.3510416666667
2018-09-15,3,20.03875
2018-09-15,3.5,19.7227083333333
2018-09-15,4,19.1091666666667
2018-09-15,4.5,17.3954166666667
2018-09-16,0.05,23.020625
2018-09-16,0.5,22.6297916666667
2018-09-16,1,21.9275
2018-09-16,1.5,21.4383333333333
2018-09-16,2,20.945625
2018-09-16,2.5,20.5291666666667
2018-09-16,3,20.1722916666667
2018-09-16,3.5,19.78625
2018-09-16,4,19.1116666666667
2018-09-16,4.5,17.3989583333333
2018-09-17,0.05,22.891875
2018-09-17,0.5,22.773125
2018-09-17,1,22.4739583333333
2018-09-17,1.5,21.6075
2018-09-17,2,21.161875
2018-09-17,2.5,20.665625
2018-09-17,3,20.2689583333333
2018-09-17,3.5,19.819375
2018-09-17,4,19.105
2018-09-17,4.5,17.395
2018-09-18,0.05,21.6945833333333
2018-09-18,0.5,21.7008333333333
2018-09-18,1,21.6695833333333
2018-09-18,1.5,21.5702083333333
2018-09-18,2,21.3570833333333
2018-09-18,2.5,20.9360416666667
2018-09-18,3,20.4320833333333
2018-09-18,3.5,19.8977083333333
2018-09-18,4,19.1079166666667
2018-09-18,4.5,17.3804166666667
2018-09-19,0.05,20.446875
2018-09-19,0.5,20.4554166666667
2018-09-19,1,20.4510416666667
2018-09-19,1.5,20.45
2018-09-19,2,20.4497916666667
2018-09-19,2.5,20.4402083333333
2018-09-19,3,20.2708333333333
2018-09-19,3.5,19.85625
2018-09-19,4,19.06625
2018-09-19,4.5,17.3485416666667
2018-09-20,0.05,19.7091666666667
2018-09-20,0.5,19.7175
2018-09-20,1,19.715
2018-09-20,1.5,19.7139583333333
2018-09-20,2,19.7133333333333
2018-09-20,2.5,19.71125
2018-09-20,3,19.7010416666667
2018-09-20,3.5,19.635625
2018-09-20,4,19.06125
2018-09-20,4.5,17.4039583333333
2018-09-21,0.05,19.034375
2018-09-21,0.5,19.0464583333333
2018-09-21,1,19.0479166666667
2018-09-21,1.5,19.048125
2018-09-21,2,19.04875
2018-09-21,2.5,19.045
2018-09-21,3,19.0364583333333
2018-09-21,3.5,19.0054166666667
2018-09-21,4,18.8364583333333
2018-09-21,4.5,17.9425
2018-09-22,0.05,18.134375
2018-09-22,0.5,18.1233333333333
2018-09-22,1,18.09625
2018-09-22,1.5,18.0447916666667
2018-09-22,2,17.9985416666667
2018-09-22,2.5,17.9654166666667
2018-09-22,3,17.9466666666667
2018-09-22,3.5,17.925
2018-09-22,4,17.8814583333333
2018-09-22,4.5,17.6385416666667
2018-09-23,0.05,18.0008333333333
2018-09-23,0.5,17.9070833333333
2018-09-23,1,17.7789583333333
2018-09-23,1.5,17.7166666666667
2018-09-23,2,17.6839583333333
2018-09-23,2.5,17.62
2018-09-23,3,17.5604166666667
2018-09-23,3.5,17.511875
2018-09-23,4,17.3960416666667
2018-09-23,4.5,17.0925
2018-09-24,0.05,17.8766666666667
2018-09-24,0.5,17.86375
2018-09-24,1,17.7975
2018-09-24,1.5,17.7175
2018-09-24,2,17.6566666666667
2018-09-24,2.5,17.5825
2018-09-24,3,17.5247916666667
2018-09-24,3.5,17.4504166666667
2018-09-24,4,17.3279166666667
2018-09-24,4.5,17.0352083333333
2018-09-25,0.05,17.781875
2018-09-25,0.5,17.778125
2018-09-25,1,17.7639583333333
2018-09-25,1.5,17.7579166666667
2018-09-25,2,17.7416666666667
2018-09-25,2.5,17.699375
2018-09-25,3,17.5845833333333
2018-09-25,3.5,17.44
2018-09-25,4,17.2802083333333
2018-09-25,4.5,17.0354166666667
2018-09-26,0.05,17.0597916666667
2018-09-26,0.5,17.0647916666667
2018-09-26,1,17.0547916666667
2018-09-26,1.5,17.04125
2018-09-26,2,17.028125
2018-09-26,2.5,17.0027083333333
2018-09-26,3,16.98
2018-09-26,3.5,16.9433333333333
2018-09-26,4,16.8795833333333
2018-09-26,4.5,16.7108333333333
2018-09-27,0.05,16.2658333333333
2018-09-27,0.5,16.2779166666667
2018-09-27,1,16.2772916666667
2018-09-27,1.5,16.2752083333333
2018-09-27,2,16.2754166666667
2018-09-27,2.5,16.2716666666667
2018-09-27,3,16.2597916666667
2018-09-27,3.5,16.244375
2018-09-27,4,16.2189583333333
2018-09-27,4.5,16.12625
2018-09-28,0.05,15.638125
2018-09-28,0.5,15.6433333333333
2018-09-28,1,15.6314583333333
2018-09-28,1.5,15.6260416666667
2018-09-28,2,15.6195833333333
2018-09-28,2.5,15.611875
2018-09-28,3,15.5975
2018-09-28,3.5,15.5829166666667
2018-09-28,4,15.5629166666667
2018-09-28,4.5,15.5116666666667
2018-09-29,0.05,14.8322916666667
2018-09-29,0.5,14.8439583333333
2018-09-29,1,14.8385416666667
2018-09-29,1.5,14.8354166666667
2018-09-29,2,14.835625
2018-09-29,2.5,14.8314583333333
2018-09-29,3,14.821875
2018-09-29,3.5,14.8064583333333
2018-09-29,4,14.7825
2018-09-29,4.5,14.7397916666667
2018-09-30,0.05,14.2225
2018-09-30,0.5,14.2204166666667
2018-09-30,1,14.2002083333333
2018-09-30,1.5,14.1845833333333
2018-09-30,2,14.1783333333333
2018-09-30,2.5,14.170625
2018-09-30,3,14.163125
2018-09-30,3.5,14.1552083333333
2018-09-30,4,14.1322916666667
2018-09-30,4.5,14.0766666666667
2018-10-01,0.05,13.7925
2018-10-01,0.5,13.7954166666667
2018-10-01,1,13.7847916666667
2018-10-01,1.5,13.7785416666667
2018-10-01,2,13.7739583333333
2018-10-01,2.5,13.7660416666667
2018-10-01,3,13.74875
2018-10-01,3.5,13.7179166666667
2018-10-01,4,13.6854166666667
2018-10-01,4.5,13.6495833333333
2018-10-02,0.05,13.4479166666667
2018-10-02,0.5,13.446875
2018-10-02,1,13.423125
2018-10-02,1.5,13.405625
2018-10-02,2,13.3883333333333
2018-10-02,2.5,13.3779166666667
2018-10-02,3,13.3691666666667
2018-10-02,3.5,13.3577083333333
2018-10-02,4,13.3370833333333
2018-10-02,4.5,13.31
2018-10-03,0.05,13.3472916666667
2018-10-03,0.5,13.3408333333333
2018-10-03,1,13.3252083333333
2018-10-03,1.5,13.2977083333333
2018-10-03,2,13.2783333333333
2018-10-03,2.5,13.26125
2018-10-03,3,13.244375
2018-10-03,3.5,13.2297916666667
2018-10-03,4,13.2147916666667
2018-10-03,4.5,13.1870833333333
2018-10-04,0.05,13.3077083333333
2018-10-04,0.5,13.2954166666667
2018-10-04,1,13.2670833333333
2018-10-04,1.5,13.239375
2018-10-04,2,13.2145833333333
2018-10-04,2.5,13.1875
2018-10-04,3,13.1575
2018-10-04,3.5,13.1289583333333
2018-10-04,4,13.1045833333333
2018-10-04,4.5,13.07125
2018-10-05,0.05,12.6495833333333
2018-10-05,0.5,12.659375
2018-10-05,1,12.6554166666667
2018-10-05,1.5,12.655
2018-10-05,2,12.654375
2018-10-05,2.5,12.653125
2018-10-05,3,12.6445833333333
2018-10-05,3.5,12.6327083333333
2018-10-05,4,12.6154166666667
2018-10-05,4.5,12.5916666666667
2018-10-06,0.05,12.1279166666667
2018-10-06,0.5,12.138125
2018-10-06,1,12.1354166666667
2018-10-06,1.5,12.1347916666667
2018-10-06,2,12.1347916666667
2018-10-06,2.5,12.1316666666667
2018-10-06,3,12.1227083333333
2018-10-06,3.5,12.1077083333333
2018-10-06,4,12.0866666666667
2018-10-06,4.5,12.0597916666667
2018-10-07,0.05,11.7970833333333
2018-10-07,0.5,11.8035416666667
2018-10-07,1,11.7983333333333
2018-10-07,1.5,11.7960416666667
2018-10-07,2,11.791875
2018-10-07,2.5,11.7875
2018-10-07,3,11.77625
2018-10-07,3.5,11.765625
2018-10-07,4,11.7577083333333
2018-10-07,4.5,11.74375
2018-10-08,0.05,11.5575
2018-10-08,0.5,11.54375
2018-10-08,1,11.5222916666667
2018-10-08,1.5,11.51375
2018-10-08,2,11.5095833333333
2018-10-08,2.5,11.5052083333333
2018-10-08,3,11.49875
2018-10-08,3.5,11.4870833333333
2018-10-08,4,11.4754166666667
2018-10-08,4.5,11.4554166666667
2018-10-09,0.05,11.45125
2018-10-09,0.5,11.4420833333333
2018-10-09,1,11.4170833333333
2018-10-09,1.5,11.4116666666667
2018-10-09,2,11.40625
2018-10-09,2.5,11.39875
2018-10-09,3,11.3877083333333
2018-10-09,3.5,11.3772916666667
2018-10-09,4,11.3660416666667
2018-10-09,4.5,11.3495833333333
2018-10-10,0.05,10.9952083333333
2018-10-10,0.5,11.0035416666667
2018-10-10,1,11.000625
2018-10-10,1.5,11.0016666666667
2018-10-10,2,11.0020833333333
2018-10-10,2.5,11.0022916666667
2018-10-10,3,10.9995833333333
2018-10-10,3.5,10.9977083333333
2018-10-10,4,10.9952083333333
2018-10-10,4.5,10.9908333333333
2018-10-11,0.05,10.646875
2018-10-11,0.5,10.6675
2018-10-11,1,10.668125
2018-10-11,1.5,10.6704166666667
2018-10-11,2,10.671875
2018-10-11,2.5,10.6725
2018-10-11,3,10.6695833333333
2018-10-11,3.5,10.6683333333333
2018-10-11,4,10.6639583333333
2018-10-11,4.5,10.6558333333333
2018-10-12,0.05,9.95645833333333
2018-10-12,0.5,9.98041666666667
2018-10-12,1,9.9825
2018-10-12,1.5,9.98479166666667
2018-10-12,2,9.98708333333333
2018-10-12,2.5,9.988125
2018-10-12,3,9.985
2018-10-12,3.5,9.98520833333333
2018-10-12,4,9.97895833333333
2018-10-12,4.5,9.97145833333333
2018-10-13,0.05,9.19979166666667
2018-10-13,0.5,9.21770833333333
2018-10-13,1,9.21833333333333
2018-10-13,1.5,9.21583333333333
2018-10-13,2,9.21541666666667
2018-10-13,2.5,9.21395833333333
2018-10-13,3,9.20875
2018-10-13,3.5,9.20645833333333
2018-10-13,4,9.19916666666667
2018-10-13,4.5,9.19083333333333
2018-10-14,0.05,8.895
2018-10-14,0.5,8.910625
2018-10-14,1,8.909375
2018-10-14,1.5,8.91020833333333
2018-10-14,2,8.909375
2018-10-14,2.5,8.90895833333333
2018-10-14,3,8.90395833333333
2018-10-14,3.5,8.90020833333333
2018-10-14,4,8.88395833333333
2018-10-14,4.5,8.86541666666667
2018-10-15,0.05,8.41729166666667
2018-10-15,0.5,8.436875
2018-10-15,1,8.436875
2018-10-15,1.5,8.43604166666667
2018-10-15,2,8.43541666666667
2018-10-15,2.5,8.43395833333333
2018-10-15,3,8.42854166666667
2018-10-15,3.5,8.428125
2018-10-15,4,8.41958333333333
2018-10-15,4.5,8.41208333333333
2018-10-16,0.05,8.00979166666667
2018-10-16,0.5,8.006875
2018-10-16,1,7.98833333333333
2018-10-16,1.5,7.96458333333333
2018-10-16,2,7.95270833333333
2018-10-16,2.5,7.93020833333333
2018-10-16,3,7.909375
2018-10-16,3.5,7.89645833333333
2018-10-16,4,7.885
2018-10-16,4.5,7.8775
2018-10-17,0.05,7.68520833333333
2018-10-17,0.5,7.70333333333333
2018-10-17,1,7.70645833333333
2018-10-17,1.5,7.705625
2018-10-17,2,7.70041666666667
2018-10-17,2.5,7.68583333333333
2018-10-17,3,7.67270833333333
2018-10-17,3.5,7.66354166666667
2018-10-17,4,7.646875
2018-10-17,4.5,7.62708333333333
2018-10-18,0.05,7.27416666666667
2018-10-18,0.5,7.28291666666667
2018-10-18,1,7.27645833333333
2018-10-18,1.5,7.26395833333333
2018-10-18,2,7.25583333333333
2018-10-18,2.5,7.24875
2018-10-18,3,7.24
2018-10-18,3.5,7.23333333333333
2018-10-18,4,7.22375
2018-10-18,4.5,7.210625
2018-10-19,0.05,7.39916666666667
2018-10-19,0.5,7.39458333333333
2018-10-19,1,7.3775
2018-10-19,1.5,7.35291666666667
2018-10-19,2,7.323125
2018-10-19,2.5,7.29229166666667
2018-10-19,3,7.26833333333333
2018-10-19,3.5,7.24583333333333
2018-10-19,4,7.22145833333333
2018-10-19,4.5,7.19270833333333
2018-10-20,0.05,7.178125
2018-10-20,0.5,7.19520833333333
2018-10-20,1,7.20145833333333
2018-10-20,1.5,7.20166666666667
2018-10-20,2,7.20270833333333
2018-10-20,2.5,7.20291666666667
2018-10-20,3,7.19916666666667
2018-10-20,3.5,7.19395833333333
2018-10-20,4,7.1825
2018-10-20,4.5,7.16770833333333
2018-10-21,0.05,6.80333333333333
2018-10-21,0.5,6.815625
2018-10-21,1,6.81541666666667
2018-10-21,1.5,6.811875
2018-10-21,2,6.80770833333333
2018-10-21,2.5,6.80354166666667
2018-10-21,3,6.796875
2018-10-21,3.5,6.78875
2018-10-21,4,6.783125
2018-10-21,4.5,6.77625
2018-10-22,0.05,6.64833333333333
2018-10-22,0.5,6.64166666666667
2018-10-22,1,6.61708333333333
2018-10-22,1.5,6.586875
2018-10-22,2,6.56416666666667
2018-10-22,2.5,6.53583333333333
2018-10-22,3,6.518125
2018-10-22,3.5,6.50604166666667
2018-10-22,4,6.49791666666667
2018-10-22,4.5,6.48875
2018-10-23,0.05,6.596875
2018-10-23,0.5,6.59729166666667
2018-10-23,1,6.58770833333333
2018-10-23,1.5,6.57458333333333
2018-10-23,2,6.56
2018-10-23,2.5,6.535625
2018-10-23,3,6.50541666666667
2018-10-23,3.5,6.47875
2018-10-23,4,6.44854166666667
2018-10-23,4.5,6.41583333333333
2018-10-24,0.05,6.445
2018-10-24,0.5,6.43625
2018-10-24,1,6.43041666666667
2018-10-24,1.5,6.42270833333333
2018-10-24,2,6.41875
2018-10-24,2.5,6.4025
2018-10-24,3,6.36979166666667
2018-10-24,3.5,6.33104166666667
2018-10-24,4,6.31458333333333
2018-10-24,4.5,6.30208333333333
2018-10-25,0.05,6.54
2018-10-25,0.5,6.50770833333333
2018-10-25,1,6.46791666666667
2018-10-25,1.5,6.430625
2018-10-25,2,6.39541666666667
2018-10-25,2.5,6.35895833333333
2018-10-25,3,6.334375
2018-10-25,3.5,6.29354166666667
2018-10-25,4,6.25229166666667
2018-10-25,4.5,6.22770833333333
2018-10-26,0.05,6.68583333333333
2018-10-26,0.5,6.655625
2018-10-26,1,6.60083333333333
2018-10-26,1.5,6.54229166666667
2018-10-26,2,6.46145833333333
2018-10-26,2.5,6.39666666666667
2018-10-26,3,6.355625
2018-10-26,3.5,6.31854166666667
2018-10-26,4,6.28770833333333
2018-10-26,4.5,6.24791666666667
2018-10-27,0.05,6.851875
2018-10-27,0.5,6.82958333333333
2018-10-27,1,6.77291666666667
2018-10-27,1.5,6.69854166666667
2018-10-27,2,6.60208333333333
2018-10-27,2.5,6.496875
2018-10-27,3,6.41729166666667
2018-10-27,3.5,6.37125
2018-10-27,4,6.32916666666667
2018-10-27,4.5,6.2875
2018-10-28,0.05,6.82041666666667
2018-10-28,0.5,6.82583333333333
2018-10-28,1,6.82083333333333
2018-10-28,1.5,6.80875
2018-10-28,2,6.76833333333333
2018-10-28,2.5,6.66791666666667
2018-10-28,3,6.58041666666667
2018-10-28,3.5,6.4875
2018-10-28,4,6.3875
2018-10-28,4.5,6.33520833333333
2018-10-29,0.05,6.759375
2018-10-29,0.5,6.74375
2018-10-29,1,6.72020833333333
2018-10-29,1.5,6.70625
2018-10-29,2,6.69458333333333
2018-10-29,2.5,6.67791666666667
2018-10-29,3,6.6375
2018-10-29,3.5,6.55416666666667
2018-10-29,4,6.47020833333333
2018-10-29,4.5,6.398125
2018-10-30,0.05,6.57083333333333
2018-10-30,0.5,6.576875
2018-10-30,1,6.57104166666667
2018-10-30,1.5,6.56666666666667
2018-10-30,2,6.56041666666667
2018-10-30,2.5,6.55041666666667
2018-10-30,3,6.54104166666667
2018-10-30,3.5,6.52583333333333
2018-10-30,4,6.50229166666667
2018-10-30,4.5,6.46458333333333
2018-10-31,0.05,6.46020833333333
2018-10-31,0.5,6.46145833333333
2018-10-31,1,6.445625
2018-10-31,1.5,6.43604166666667
2018-10-31,2,6.43
2018-10-31,2.5,6.421875
2018-10-31,3,6.41666666666667
2018-10-31,3.5,6.41020833333333
2018-10-31,4,6.40583333333333
2018-10-31,4.5,6.39833333333333
2018-11-01,0.05,6.203125
2018-11-01,0.5,6.21083333333333
2018-11-01,1,6.19166666666667
2018-11-01,1.5,6.17916666666667
2018-11-01,2,6.17291666666667
2018-11-01,2.5,6.16229166666667
2018-11-01,3,6.15333333333333
2018-11-01,3.5,6.140625
2018-11-01,4,6.12979166666667
2018-11-01,4.5,6.116875
2018-11-02,0.05,5.94147058823529
2018-11-02,0.5,5.95705882352941
