Date,V1
2017-08-19,165.884409019572
2017-08-20,201.734296303855
2017-08-21,145.865763180744
2017-08-22,175.154097162812
2017-08-23,198.285982490494
2017-08-24,189.619709527059
2017-08-25,209.286732060508
2017-08-26,204.732490767901
2017-08-27,171.359395401795
2017-08-28,182.080995975279
2017-08-29,159.423802059483
2017-08-30,169.486727075746
2017-08-31,204.781926023589
2017-09-01,198.925718073955
2017-09-02,146.228317876075
2017-09-03,140.865934521784
2017-09-04,181.636777756459
2017-09-05,152.375467723872
2017-09-06,163.42954956201
2017-09-07,159.446259933829
2017-09-08,179.46354943361
2017-09-09,219.365371867052
2017-09-10,119.501666863952
2017-09-11,25.4556717423918
2017-09-12,53.5264529224303
2017-09-13,46.2559608495001
2017-09-14,45.1489502749999
2017-09-15,43.0512762299316
2017-09-16,51.108253345256
2017-09-17,48.9525266637716
2017-09-18,153.980007911799
2017-09-19,160.311718314706
2017-09-20,157.470343606412
2017-09-21,190.112123311392
2017-09-22,182.990578653877
2017-09-23,186.984802663994
2017-09-24,163.140300998465
2017-09-25,184.546154913278
2017-09-26,188.963660040235
2017-09-27,178.570076285157
2017-09-28,170.415885897392
2017-09-29,174.401403463868
2017-09-30,172.728078196059
2017-10-01,149.213604942512
2017-10-02,156.054656526127
2017-10-03,191.593722074111
2017-10-04,109.459567690781
2017-10-05,179.578389912705
2017-10-06,163.263102648236
2017-10-07,216.679768058962
2017-10-08,222.450758016404
2017-10-09,153.769418924905
2017-10-10,136.791895920857
2017-10-11,139.952828473556
2017-10-12,135.771235606451
2017-10-13,99.9746343903161
2017-10-14,111.603481046488
2017-10-15,176.739379318297
2017-10-16,179.219411594143
2017-10-17,146.043458000899
2017-10-18,112.852349377102
2017-10-19,143.825809227619
2017-10-20,169.297532751909
2017-10-21,160.048549417652
2017-10-22,161.081372179082
2017-10-23,183.872111642169
2017-10-24,140.691708605762
2017-10-25,98.8798277899129
2017-10-26,47.0252166120139
2017-10-27,63.9045088387207
2017-10-28,68.0749237507335
2017-10-29,156.501841438648
2017-10-30,72.200235823595
2017-10-31,40.7154733787686
2017-11-01,55.6072248174004
2017-11-02,73.6713570162545
2017-11-03,79.4678753197281
2017-11-04,83.6987647080022
2017-11-05,92.2476435631425
2017-11-06,110.506311882465
2017-11-07,106.092141383945
2017-11-08,104.95727430937
2017-11-09,124.908595506398
2017-11-10,74.3036898093463
2017-11-11,62.1958170012628
2017-11-12,134.62625401642
2017-11-13,122.093539421968
2017-11-14,51.2827040503114
2017-11-15,44.6879166666667
2017-11-16,32.2497916666667
2017-11-17,34.0364583333333
2017-11-18,35.2510416666667
2017-11-19,36.3239583333333
2017-11-20,35.8652083333333
2017-11-21,43.866875
2017-11-22,25.8577083333333
2017-11-23,20.2235416666667
2017-11-24,25.3747916666667
2017-11-25,36.2195833333333
2017-11-26,34.3197916666667
2017-11-27,32.5364583333333
2017-11-28,36.0491666666667
2017-11-29,32.2908333333333
2017-11-30,34.9133333333333
2017-12-01,34.124375
2017-12-02,34.906875
2017-12-03,38.9325
2017-12-04,39.4575
2017-12-05,35.66625
2017-12-06,42.4395833333333
2017-12-07,23.7247916666667
2017-12-08,11.8891666666667
2017-12-09,20.7729166666667
2017-12-10,39.1708333333333
2017-12-11,35.7160416666667
2017-12-12,34.9889583333333
2017-12-13,37.3035416666667
2017-12-14,43.475
2017-12-15,46.2535416666667
2017-12-16,37.6885416666667
2017-12-17,41.2427083333333
2017-12-18,40.964375
2017-12-19,40.6983333333333
2017-12-20,43.259375
2017-12-21,40.92
2017-12-22,39.1995833333333
2017-12-23,44.4185416666667
2017-12-24,46.7789583333333
2017-12-25,40.3264583333333
2017-12-26,41.6170833333333
2017-12-27,47.7045833333333
2017-12-28,25.7372916666667
2017-12-29,25.4564583333333
2017-12-30,37.33875
2017-12-31,46.4039583333333
2018-01-01,26.0635416666667
2018-01-02,28.8795833333333
2018-01-03,26.1441666666667
2018-01-04,43.405
2018-01-05,51.1516666666667
2018-01-06,48.2947916666667
2018-01-07,48.0195833333333
2018-01-08,43.64875
2018-01-09,52.3114583333333
2018-01-10,31.7927083333333
2018-01-11,24.6905268412305
2018-01-12,18.4849848849254
2018-01-13,34.6091666666667
2018-01-14,49.028125
2018-01-15,47.099375
2018-01-16,47.9989583333333
2018-01-17,49.4702083333333
2018-01-18,39.2777083333333
2018-01-19,50.50125
2018-01-20,55.7516666666667
2018-01-21,44.5079166666667
2018-01-22,56.2914583333333
2018-01-23,54.2114583333333
2018-01-24,46.4647916666667
2018-01-25,62.4604166666667
2018-01-26,59.625625
2018-01-27,55.3591666666667
2018-01-28,55.749375
2018-01-29,32.3070833333333
2018-01-30,50.2702083333333
2018-01-31,76.0579166666667
2018-02-01,71.7558333333333
2018-02-02,69.2475
2018-02-03,70.57375
2018-02-04,55.935625
2018-02-05,44.6841666666667
2018-02-06,77.645625
2018-02-07,74.4466666666667
2018-02-08,40.6047916666667
2018-02-09,52.2685416666667
2018-02-10,75.9997916666667
2018-02-11,75.8564583333333
2018-02-12,75.12125
2018-02-13,30.4716666666667
2018-02-14,36.8145833333333
2018-02-15,80.5914583333333
2018-02-16,82.7708333333333
2018-02-17,83.7733333333333
2018-02-18,58.1694862039787
2018-02-19,60.3394171572603
2018-02-20,74.78625
2018-02-21,92.6239583333333
2018-02-22,98.0575
2018-02-23,94.670625
2018-02-24,104.755625
2018-02-25,109.862083333333
2018-02-26,108.981458333333
2018-02-27,91.2908333333333
2018-02-28,96.3835416666667
2018-03-01,96.5002083333333
2018-03-02,115.398541666667
