Date,thermistorDepth,V1
2018-06-07,0.05,20.7420833333333
2018-06-07,0.3,20.731875
2018-06-07,0.55,20.7122916666667
2018-06-07,0.8,20.6622916666667
2018-06-07,1.05,20.3527083333333
2018-06-08,0.05,19.9745833333333
2018-06-08,0.3,19.9614583333333
2018-06-08,0.55,19.9429166666667
2018-06-08,0.8,19.9160416666667
2018-06-08,1.05,19.8875
2018-06-09,0.05,21.7383333333333
2018-06-09,0.3,21.6541666666667
2018-06-09,0.55,21.530625
2018-06-09,0.8,21.2491666666667
2018-06-09,1.05,20.85625
2018-06-10,0.05,23.374375
2018-06-10,0.3,23.2820833333333
2018-06-10,0.55,23.113125
2018-06-10,0.8,22.841875
2018-06-10,1.05,22.3677083333333
2018-06-11,0.05,22.3454166666667
2018-06-11,0.3,22.3347916666667
2018-06-11,0.55,22.3154166666667
2018-06-11,0.8,22.2770833333333
2018-06-11,1.05,22.2602083333333
2018-06-12,0.05,20.7370833333333
2018-06-12,0.3,20.7247916666667
2018-06-12,0.55,20.6979166666667
2018-06-12,0.8,20.679375
2018-06-12,1.05,20.65125
2018-06-13,0.05,20.0422916666667
2018-06-13,0.3,20.03125
2018-06-13,0.55,20.020625
2018-06-13,0.8,20.0085416666667
2018-06-13,1.05,19.9966666666667
2018-06-14,0.05,20.5377083333333
2018-06-14,0.3,20.5239583333333
2018-06-14,0.55,20.4991666666667
2018-06-14,0.8,20.4591666666667
2018-06-14,1.05,20.424375
2018-06-15,0.05,22.2460416666667
2018-06-15,0.3,22.2389583333333
2018-06-15,0.55,22.229375
2018-06-15,0.8,22.2172916666667
2018-06-15,1.05,22.1929166666667
2018-06-16,0.05,22.0075
2018-06-16,0.3,22.0064583333333
2018-06-16,0.55,22.004375
2018-06-16,0.8,21.9997916666667
2018-06-16,1.05,21.9939583333333
2018-06-17,0.05,20.23
2018-06-17,0.3,20.2295833333333
2018-06-17,0.55,20.2291666666667
2018-06-17,0.8,20.2277083333333
2018-06-17,1.05,20.2277083333333
2018-06-18,0.05,19.4727659574468
2018-06-18,0.3,19.4691489361702
2018-06-18,0.55,19.4651063829787
2018-06-18,0.8,19.4587234042553
2018-06-18,1.05,19.4495744680851
2018-06-19,0.05,20.3675
2018-06-19,0.3,20.25875
2018-06-19,0.55,20.043125
2018-06-19,0.8,19.9360416666667
2018-06-19,1.05,19.8691666666667
2018-06-20,0.05,21.39375
2018-06-20,0.3,21.2535416666667
2018-06-20,0.55,20.8560416666667
2018-06-20,0.8,20.3975
2018-06-20,1.05,19.9227083333333
2018-06-21,0.05,21.9654166666667
2018-06-21,0.3,21.6689583333333
2018-06-21,0.55,21.2583333333333
2018-06-21,0.8,20.7714583333333
2018-06-21,1.05,20.2254166666667
2018-06-22,0.05,23.6264583333333
2018-06-22,0.3,22.448125
2018-06-22,0.55,21.610625
2018-06-22,0.8,21.0225
2018-06-22,1.05,20.4927083333333
2018-06-23,0.05,24.3422916666667
2018-06-23,0.3,23.8766666666667
2018-06-23,0.55,23.3185416666667
2018-06-23,0.8,22.5458333333333
2018-06-23,1.05,21.9372916666667
2018-06-24,0.05,23.7416666666667
2018-06-24,0.3,23.7185416666667
2018-06-24,0.55,23.585625
2018-06-24,0.8,23.1864583333333
2018-06-24,1.05,22.4560416666667
2018-06-25,0.05,22.5160416666667
2018-06-25,0.3,22.5110416666667
2018-06-25,0.55,22.5054166666667
2018-06-25,0.8,22.49625
2018-06-25,1.05,22.4733333333333
2018-06-26,0.05,22.8039583333333
2018-06-26,0.3,22.7691666666667
2018-06-26,0.55,22.728125
2018-06-26,0.8,22.6172916666667
2018-06-26,1.05,22.4664583333333
2018-06-27,0.05,24.2408333333333
