Date,thermistorDepth,V1
2018-06-10,0.3,5.23
2018-06-10,0.55,5.23
2018-06-10,0.8,5.23
2018-06-10,1.05,5.23
2018-06-10,1.3,5.23
2018-06-10,1.55,5.23
2018-06-10,1.8,NA
2018-06-10,2.05,NA
2018-06-11,0.05,5.23
2018-06-11,0.3,5.23
2018-06-11,0.55,5.23
2018-06-11,0.8,5.23
2018-06-11,1.05,5.23
2018-06-11,1.3,5.23
2018-06-11,1.55,5.23
2018-06-11,1.8,NA
2018-06-11,2.05,NA
2018-06-12,0.05,5.23
2018-06-12,0.3,5.23
2018-06-12,0.55,5.23
2018-06-12,0.8,5.23
2018-06-12,1.05,5.23
2018-06-12,1.3,5.23
2018-06-12,1.55,5.23
2018-06-12,1.8,NA
2018-06-12,2.05,NA
2018-06-13,0.05,5.23
2018-06-13,0.3,5.23
2018-06-13,0.55,5.23
2018-06-13,0.8,5.23
2018-06-13,1.05,5.23
2018-06-13,1.3,5.23
2018-06-13,1.55,5.23
2018-06-13,1.8,NA
2018-06-13,2.05,NA
2018-06-14,0.05,5.23
2018-06-14,0.3,5.23
2018-06-14,0.55,5.23
2018-06-14,0.8,5.23
2018-06-14,1.05,5.23
2018-06-14,1.3,5.23
2018-06-14,1.55,5.23
2018-06-14,1.8,NA
2018-06-14,2.05,NA
2018-06-15,0.05,5.23
2018-06-15,0.3,5.23
2018-06-15,0.55,5.23
2018-06-15,0.8,5.23
2018-06-15,1.05,5.23
2018-06-15,1.3,5.23
2018-06-15,1.55,5.23
2018-06-15,1.8,NA
2018-06-15,2.05,NA
2018-06-16,0.05,5.23
2018-06-16,0.3,5.23
2018-06-16,0.55,5.23
2018-06-16,0.8,5.23
2018-06-16,1.05,5.23
2018-06-16,1.3,5.23
2018-06-16,1.55,5.23
2018-06-16,1.8,NA
2018-06-16,2.05,NA
2018-06-17,0.05,5.23
2018-06-17,0.3,5.23
2018-06-17,0.55,5.23
2018-06-17,0.8,5.23
2018-06-17,1.05,5.23
2018-06-17,1.3,5.23
2018-06-17,1.55,5.23
2018-06-17,1.8,NA
2018-06-17,2.05,NA
2018-06-18,0.05,5.23
2018-06-18,0.3,5.23
2018-06-18,0.55,5.23
2018-06-18,0.8,5.23
2018-06-18,1.05,5.23
2018-06-18,1.3,5.23
2018-06-18,1.55,5.23
2018-06-18,1.8,NA
2018-06-18,2.05,NA
2018-06-19,0.05,5.23
2018-06-19,0.3,5.23
2018-06-19,0.55,5.23
2018-06-19,0.8,5.23
2018-06-19,1.05,5.23
2018-06-19,1.3,5.23
2018-06-19,1.55,5.23
2018-06-19,1.8,NA
2018-06-19,2.05,NA
2018-06-20,0.05,5.23
2018-06-20,0.3,5.23
2018-06-20,0.55,5.23
2018-06-20,0.8,5.23
2018-06-20,1.05,5.23
2018-06-20,1.3,5.23
2018-06-20,1.55,5.23
2018-06-20,1.8,NA
2018-06-20,2.05,NA
2018-06-21,0.05,5.23
2018-06-21,0.3,5.23
2018-06-21,0.55,5.23
2018-06-21,0.8,5.23
2018-06-21,1.05,5.23
2018-06-21,1.3,5.23
2018-06-21,1.55,5.23
2018-06-21,1.8,NA
2018-06-21,2.05,NA
2018-06-22,0.05,5.23
2018-06-22,0.3,5.23
2018-06-22,0.55,5.23
2018-06-22,0.8,5.23
2018-06-22,1.05,5.23
2018-06-22,1.3,5.23
2018-06-22,1.55,5.23
2018-06-22,1.8,NA
2018-06-22,2.05,NA
2018-06-23,0.05,5.23
2018-06-23,0.3,5.23
2018-06-23,0.55,5.23
2018-06-23,0.8,5.23
2018-06-23,1.05,5.23
2018-06-23,1.3,5.23
2018-06-23,1.55,5.23
2018-06-23,1.8,NA
2018-06-23,2.05,NA
2018-06-24,0.05,5.23
2018-06-24,0.3,5.23
2018-06-24,0.55,5.23
2018-06-24,0.8,5.23
2018-06-24,1.05,5.23
2018-06-24,1.3,5.23
2018-06-24,1.55,5.23
2018-06-24,1.8,NA
2018-06-24,2.05,NA
2018-06-25,0.05,5.23
2018-06-25,0.3,5.23
2018-06-25,0.55,5.23
2018-06-25,0.8,5.23
2018-06-25,1.05,5.23
2018-06-25,1.3,5.23
2018-06-25,1.55,5.23
2018-06-25,1.8,NA
2018-06-25,2.05,NA
2018-06-26,0.05,5.23
2018-06-26,0.3,5.23
2018-06-26,0.55,5.23
2018-06-26,0.8,5.23
2018-06-26,1.05,5.23
2018-06-26,1.3,5.23
2018-06-26,1.55,5.23
2018-06-26,1.8,NA
2018-06-26,2.05,NA
2018-06-27,0.05,5.23
2018-06-27,0.3,5.23
2018-06-27,0.55,5.23
2018-06-27,0.8,5.23
2018-06-27,1.05,5.23
2018-06-27,1.3,5.23
2018-06-27,1.55,5.23
2018-06-27,1.8,NA
2018-06-27,2.05,NA
2018-06-28,0.05,5.23
2018-06-28,0.3,5.23
2018-06-28,0.55,5.23
2018-06-28,0.8,5.23
2018-06-28,1.05,5.23
2018-06-28,1.3,5.23
2018-06-28,1.55,5.23
2018-06-28,1.8,NA
2018-06-28,2.05,NA
2018-06-29,0.05,5.23
2018-06-29,0.3,5.23
2018-06-29,0.55,5.23
2018-06-29,0.8,5.23
2018-06-29,1.05,5.23
2018-06-29,1.3,5.23
2018-06-29,1.55,5.23
2018-06-29,1.8,NA
2018-06-29,2.05,NA
2018-06-30,0.05,5.23
2018-06-30,0.3,5.23
2018-06-30,0.55,5.23
2018-06-30,0.8,5.23
2018-06-30,1.05,5.23
2018-06-30,1.3,5.23
2018-06-30,1.55,5.23
2018-06-30,1.8,NA
2018-06-30,2.05,NA
2018-07-01,0.05,5.23
2018-07-01,0.3,5.23
